quarter,change_perc_mean,change_perc_stdv
2017Q1,-2.1566666666666667,10.46820543359749
2017Q2,0.29688524590163934,3.6040562985723033
2017Q3,0.051111111111111135,1.4235520216777957
2017Q4,0.2575384615384615,2.411047510140322
2018Q1,-0.113728813559322,2.169813990363265
2018Q2,0.13145161290322582,1.5812775979829101
2018Q3,0.86890625,2.611724551695407
2018Q4,0.35107692307692306,1.8071153835921445
2019Q1,0.7539655172413794,2.1543517278316306
2019Q2,0.055901639344262274,2.271060968687822
2019Q3,0.5766101694915254,2.271488658286099
2019Q4,-0.018787878787878794,0.8858312309333926
2020Q1,-0.48254237288135593,2.2399250243150757
2020Q2,0.16999999999999998,1.7991373160398885
2020Q3,-0.4652307692307692,2.577767388950846
2020Q4,0.3637878787878788,2.5071502456598713
2021Q1,0.04086206896551723,2.598736727168123
2021Q2,-0.21483870967741936,1.9379732035024089
2021Q3,-0.06718750000000001,3.056139523922712
2021Q4,0.3986363636363636,2.5729963893446137
2022Q1,0.21051724137931035,3.289390399671633
2022Q2,0.0016129032258064531,4.118789888156665
2022Q3,-0.51296875,2.1744407634903675
