,quarter,roa
0,2009Q2,6.05
1,2009Q3,1.76
2,2009Q4,1.87
3,2010Q1,1.08
4,2010Q2,1.63
5,2010Q3,1.34
6,2010Q4,1.47
7,2011Q1,1.15
8,2011Q2,1.97
9,2011Q3,1.16
10,2011Q4,1.57
11,2012Q1,1.03
12,2012Q2,1.4
13,2012Q3,1.24
14,2012Q4,0.46
15,2013Q1,0.62
16,2013Q2,0.64
17,2013Q3,0.82
18,2013Q4,1.07
19,2014Q1,0.44
20,2014Q2,1.5
21,2014Q3,0.63
22,2014Q4,0.78
23,2015Q1,0.48
24,2015Q2,1.17
25,2015Q3,1.31
26,2015Q4,1.69
27,2016Q1,1.4
28,2016Q2,2.69
29,2016Q3,1.1
30,2016Q4,0.86
31,2017Q1,1.42
32,2017Q2,1.04
33,2017Q3,1.18
34,2017Q4,2.21
35,2018Q1,3.88
36,2018Q2,2.36
37,2018Q3,1.57
38,2018Q4,0.97
39,2019Q1,0.85
40,2019Q2,1.71
41,2019Q3,1.37
42,2019Q4,1.78
43,2020Q1,0.52
44,2020Q2,2.01
45,2020Q3,2.45
46,2020Q4,0.43
47,2021Q1,0.08
48,2021Q2,1.34
49,2021Q3,-0.03
50,2021Q4,0.89
51,2022Q1,-0.51
52,2022Q2,2.05
