Attributes,adjust,change_perc1,change_perc2,close,high,low,open,value_match,value_reconcile,volume_match,volume_reconcile,volume
Symbols,FRT,FRT,FRT,FRT,FRT,FRT,FRT,FRT,FRT,FRT,FRT,FRT
date,,,,,,,,,,,,
2018-04-26,47.97,25.0,20.0,150.0,150.0,140.0,150.0,142227000000,0,948210,0,948210
2018-04-27,51.32,10.5,7.0,160.5,160.5,153.5,160.5,401315000000,128400000000,2520730,800000,3320730
2018-05-02,53.72,7.5,4.67,168.0,168.0,166.5,168.0,109973000000,42500000000,657340,250000,907340
2018-05-03,50.21,-11.0,-6.55,157.0,167.5,156.3,156.3,40951000000,0,261780,0,261780
2018-05-04,47.65,-8.0,-5.1,149.0,154.0,147.0,147.0,8541000000,0,57020,0,57020
2018-05-07,48.61,3.0,2.01,152.0,154.8,140.2,154.8,9917000000,0,67180,0,67180
2018-05-08,47.97,-2.0,-1.32,150.0,155.0,149.0,155.0,8941000000,0,59090,0,59090
2018-05-09,48.73,2.4,1.6,152.4,153.5,149.0,150.0,14749000000,0,96890,0,96890
2018-05-10,49.5,2.4,1.57,154.8,154.8,152.5,154.0,13861000000,0,89910,0,89910
2018-05-11,48.96,-1.7,-1.1,153.1,156.5,153.1,156.0,3695000000,0,23700,0,23700
2018-05-14,48.13,-2.6,-1.7,150.5,159.5,150.5,153.1,6263000000,0,40720,0,40720
2018-05-15,50.21,6.5,4.32,157.0,159.9,151.0,155.0,12841000000,31600000000,82190,200000,282190
2018-05-16,50.21,0.0,0.0,157.0,160.0,157.0,160.0,18062000000,0,113000,0,113000
2018-05-17,51.01,2.5,1.59,159.5,160.0,158.0,160.0,6478000000,0,40650,0,40650
2018-05-18,51.01,0.0,0.0,159.5,160.0,158.2,159.5,5619000000,0,35230,0,35230
2018-05-21,49.92,-3.4,-2.13,156.1,159.9,156.0,159.9,9228000000,0,58530,0,58530
2018-05-22,49.92,0.0,0.0,156.1,163.0,156.1,160.0,30099000000,0,188830,0,188830
2018-05-23,50.21,0.9,0.58,157.0,160.0,154.5,154.5,23355000000,4726500000,148490,30000,178490
2018-05-24,50.89,1.25,1.36,93.6,98.8,93.0,98.8,17600000000,0,186210,0,186210
2018-05-25,50.89,0.0,0.0,93.6,94.1,93.6,93.6,17385000000,0,185010,0,185010
2018-05-28,49.64,-2.3,-2.46,91.3,93.6,90.5,93.6,2912000000,0,31840,0,31840
