,timestamp,delta_volume,date,note
0,1201798800,1194980,2008-02-01,"Niêm yết cổ phiếu bổ sung - 1,194,980 CP"
1,1203008400,1194980,2008-02-15,"Giao dịch bổ sung - 1,194,980 CP"
2,1205168400,69550,2008-03-11,"Niêm yết cổ phiếu bổ sung - 69,550 CP"
3,1205427600,69550,2008-03-14,"Giao dịch bổ sung - 69,550 CP"
4,1216746000,360297,2008-07-23,"Niêm yết cổ phiếu bổ sung - 360,297 CP"
5,1218474000,360297,2008-08-12,"Giao dịch bổ sung - 360,297 CP"
6,1248800400,5526654,2009-07-29,"Niêm yết cổ phiếu bổ sung - 5,526,654 CP"
7,1249491600,5526654,2009-08-06,"Giao dịch bổ sung - 5,526,654 CP"
8,1372957200,414499,2013-07-05,"Niêm yết cổ phiếu bổ sung - 414,499 CP"
9,1372957200,414499,2013-07-05,"Giao dịch bổ sung - 414,499 CP"
10,1406566800,435224,2014-07-29,"Niêm yết cổ phiếu bổ sung - 435,224 CP"
11,1407862800,1178000,2014-08-13,"Niêm yết cổ phiếu bổ sung - 1,178,000 CP"
12,1408467600,1178000,2014-08-20,"Giao dịch bổ sung - 1,178,000 CP"
13,1441645200,515385,2015-09-08,"Niêm yết cổ phiếu bổ sung - 515,385 CP"
14,1466960400,435224,2016-06-27,"Giao dịch bổ sung - 435,224 CP"
15,1482771600,535153,2016-12-27,"Niêm yết cổ phiếu bổ sung - 535,153 CP"
16,1502038800,515385,2017-08-07,"Giao dịch bổ sung - 515,385 CP"
17,1513098000,561912,2017-12-13,"Niêm yết cổ phiếu bổ sung - 561,912 CP"
18,1543770000,535153,2018-12-03,"Giao dịch bổ sung - 535,153 CP"
19,1546362000,590007,2019-01-02,"Niêm yết cổ phiếu bổ sung - 590,007 CP"
20,1565542800,1854416,2019-08-12,"Niêm yết cổ phiếu bổ sung - 1,854,416 CP"
21,1566147600,1854416,2019-08-19,"Giao dịch bổ sung - 1,854,416 CP"
22,1574010000,561912,2019-11-18,"Giao dịch bổ sung - 561,912 CP"
23,1585242000,710728,2020-03-27,"Niêm yết cổ phiếu bổ sung - 710,728 CP"
24,1608570000,590007,2020-12-22,"Giao dịch bổ sung - 590,007 CP"
25,1623603600,667764,2021-06-14,"Niêm yết cổ phiếu bổ sung - 667,764 CP"
26,1647190800,710728,2022-03-14,"Giao dịch bổ sung - 710,728 CP"
27,1662656400,7011262,2022-09-09,"Niêm yết cổ phiếu bổ sung - 7,011,262 CP"
28,1663606800,7011262,2022-09-20,"Giao dịch bổ sung - 7,011,262 CP"
29,1684688400,667764,2023-05-22,"Giao dịch bổ sung - 667,764 CP"
