,quarter,roa
0,2010Q3,0.0
1,2011Q2,8.15
2,2011Q3,3.48
3,2011Q4,6.5
4,2012Q1,7.41
5,2012Q2,4.55
6,2012Q3,5.8
7,2012Q4,5.17
8,2013Q1,5.5
9,2013Q2,3.29
10,2013Q3,2.67
11,2013Q4,2.3
12,2014Q1,4.5
13,2014Q2,3.23
14,2014Q3,1.5
15,2014Q4,1.94
16,2015Q1,3.25
17,2015Q2,1.36
18,2015Q3,2.43
19,2015Q4,-0.98
20,2016Q1,2.77
21,2016Q2,0.32
22,2016Q3,2.61
23,2016Q4,1.54
24,2017Q1,1.86
25,2017Q2,1.13
26,2017Q3,3.82
27,2017Q4,1.18
28,2018Q1,3.15
29,2018Q2,3.45
30,2018Q3,5.21
31,2018Q4,1.79
32,2019Q1,2.42
33,2019Q2,2.35
34,2019Q3,2.86
35,2019Q4,0.84
36,2020Q1,-1.37
37,2020Q2,-6.67
38,2020Q3,-6.54
39,2020Q4,-7.71
40,2021Q1,-8.56
41,2021Q2,-7.05
42,2021Q3,-5.51
43,2021Q4,-4.03
44,2022Q1,-9.69
45,2022Q2,-7.24
