Attributes,adjust,change_perc1,change_perc2,close,high,low,open,value_match,value_reconcile,volume_match,volume_reconcile,volume
Symbols,BED,BED,BED,BED,BED,BED,BED,BED,BED,BED,BED,BED
date,,,,,,,,,,,,
2009-10-21,10.94,-1.5,-4.76,30.0,31.5,33.0,31.5,1533320000,0,49000,0,49000
2009-10-22,10.65,-2.1,-6.71,29.2,31.0,31.0,31.3,545740000,0,18600,0,18600
2009-10-23,9.96,-2.0,-6.83,27.3,27.3,27.3,29.3,341250000,0,12500,0,12500
2009-10-26,9.26,-1.9,-6.96,25.4,25.4,25.4,27.3,2540000,0,100,0,100
2009-10-27,8.64,-1.7,-6.69,23.7,23.7,23.7,25.4,2370000,0,100,0,100
2009-10-28,8.06,-1.6,-6.75,22.1,22.1,22.1,23.7,377910000,0,17100,0,17100
2009-10-29,7.51,-1.5,-6.79,20.6,20.6,20.6,22.1,53560000,0,2600,0,2600
2009-10-30,7.0,-1.4,-6.8,19.2,19.2,20.6,20.6,1105010000,0,57500,0,57500
2009-11-02,6.53,-1.3,-6.77,17.9,17.9,18.5,19.2,405130000,0,22600,0,22600
2009-11-03,6.97,1.2,6.7,19.1,16.7,19.1,17.9,283460000,0,16200,0,16200
2009-11-04,6.82,1.2,6.86,18.7,18.7,18.7,17.5,205700000,0,11000,0,11000
2009-11-05,7.29,1.3,6.95,20.0,20.0,20.0,18.7,195960000,0,9800,0,9800
2009-11-06,7.51,0.6,3.0,20.6,21.4,21.4,20.0,528540000,0,25100,0,25100
2009-11-09,7.19,-1.4,-6.64,19.7,21.4,21.4,21.1,114710000,0,5800,0,5800
2009-11-10,6.75,-1.3,-6.57,18.5,21.0,21.0,19.8,42950000,0,2300,0,2300
2009-11-11,6.93,0.3,1.6,19.0,19.9,19.9,18.7,15060000,0,800,0,800
2009-11-12,6.49,-1.0,-5.32,17.8,19.7,19.7,18.8,51470000,0,2700,0,2700
2009-11-13,6.75,-0.6,-3.14,18.5,19.5,19.5,19.1,22850000,0,1200,0,1200
2009-11-16,7.19,0.7,3.68,19.7,18.0,19.7,19.0,24760000,0,1300,0,1300
2009-11-17,6.49,-1.2,-6.32,17.8,19.9,19.9,19.0,89440000,0,5000,0,5000
2009-11-18,6.67,0.4,2.23,18.3,18.8,18.8,17.9,61250000,0,3400,0,3400
2009-11-19,6.31,-0.7,-3.89,17.3,18.3,18.3,18.0,125500000,0,7400,0,7400
2009-11-20,6.2,0.0,0.0,17.0,17.9,17.9,17.0,32840000,0,1900,0,1900
2009-11-23,6.02,-0.8,-4.62,16.5,16.5,16.5,17.3,33000000,0,2000,0,2000
2009-11-24,5.73,-0.8,-4.85,15.7,16.0,16.0,16.5,133910000,0,8400,0,8400
2009-11-25,6.16,1.0,6.29,16.9,16.9,16.9,15.9,3380000,0,200,0,200
2009-11-26,5.76,-1.1,-6.51,15.8,17.5,17.5,16.9,84280000,0,5300,0,5300
2009-11-27,5.47,-0.9,-5.66,15.0,14.8,16.3,15.9,62580000,0,4100,0,4100
2009-11-30,5.95,1.0,6.54,16.3,16.0,16.3,15.3,21070000,0,1300,0,1300
2009-12-01,6.27,1.0,6.17,17.2,17.1,17.3,16.2,134780000,0,7800,0,7800
