,date,quarter,price,shares_est,market_cap
0,2009-12-31,2009Q4,36.0,8000059.290881063,288002134472
1,2010-03-31,2010Q1,31.0,11078868.024332188,343444908754
2,2010-06-30,2010Q2,34.4,14000107.25010725,481603689404
3,2010-09-30,2010Q3,25.7,14000202.101859337,359805194018
4,2010-12-31,2010Q4,20.4,19998849.53072964,407976530427
5,2011-03-31,2011Q1,14.0,19999531.88999415,279993446460
6,2011-06-30,2011Q2,10.1,19999099.80195643,201990908000
7,2011-09-30,2011Q3,8.6,19998921.80229259,171990727500
8,2011-12-30,2011Q4,6.7,25924289.606850915,173692740366
9,2012-03-30,2012Q1,6.2,19999820.670691613,123998888158
10,2012-06-29,2012Q2,5.8,19999582.48836932,115997578433
11,2012-09-28,2012Q3,3.4,19998800.67162389,67995922284
12,2012-12-28,2012Q4,3.6,19999047.505655438,71996571020
13,2013-03-29,2013Q1,3.2,19999457.56991321,63998264224
14,2013-06-28,2013Q2,3.0,19999105.492277417,59997316477
15,2013-09-30,2013Q3,2.6,19999300.45470444,51998181182
16,2013-12-31,2013Q4,3.4,19998937.752283838,67996388358
17,2014-03-31,2014Q1,5.6,19999239.964071028,111995743799
18,2014-06-30,2014Q2,4.3,19999192.46298789,85996527591
19,2014-09-30,2014Q3,6.4,19999198.771449555,127994872137
20,2014-12-31,2014Q4,6.5,19998662.846227314,129991308500
21,2015-03-31,2015Q1,7.8,19999166.933675103,155993502083
22,2015-06-30,2015Q2,7.8,19998803.35061827,155990666135
23,2015-09-30,2015Q3,7.9,19999169.61913197,157993439991
24,2015-12-31,2015Q4,7.2,19999339.897684146,143995247263
25,2016-03-31,2016Q1,7.7,19999596.704499625,153996894625
26,2016-06-30,2016Q2,8.5,19999705.674593832,169997498234
27,2016-09-30,2016Q3,8.2,19998709.966907848,163989421729
28,2016-12-30,2016Q4,7.99,19998709.966907848,159789692636
29,2017-03-31,2017Q1,7.26,34594650.363011084,251157161635
30,2017-06-30,2017Q2,9.35,34594089.49327661,323454736762
31,2017-09-29,2017Q3,11.2,34594819.26816596,387461975803
32,2017-12-29,2017Q4,11.5,34594363.682734,397835182351
33,2018-03-30,2018Q1,9.6,34593645.69961489,332098998716
34,2018-06-29,2018Q2,7.8,49995926.38393831,389968225795
35,2018-09-28,2018Q3,7.09,49996259.96753934,354473483170
36,2018-12-28,2018Q4,6.9,49997942.651408,344985804295
37,2019-03-29,2019Q1,9.0,49997523.06644374,449977707598
38,2019-06-28,2019Q2,9.95,49997172.88427264,497471870199
39,2019-09-30,2019Q3,10.15,49996157.77150747,507461001381
40,2019-12-31,2019Q4,8.23,49997497.03596364,411479400606
41,2020-03-31,2020Q1,3.9,49996007.18706328,194984428030
42,2020-06-30,2020Q2,5.19,51500169.41112693,267285879244
43,2020-09-30,2020Q3,4.77,51496372.430471584,245637696493
44,2020-12-31,2020Q4,6.51,51496264.30872575,335240680650
45,2021-03-31,2021Q1,6.58,51496325.53075667,338845821992
46,2021-06-30,2021Q2,6.81,51497156.013001084,350695632449
47,2021-09-30,2021Q3,7.49,51495872.27945691,385704083373
48,2021-12-31,2021Q4,13.0,51498431.9743778,669479615667
49,2022-03-31,2022Q1,10.55,51496554.5755237,543288650772
50,2022-06-30,2022Q2,5.01,51496248.914159365,257996207060
