,timestamp,delta_volume,date,note
0,1480438800,680000000.0,2016-11-30,"Niêm yết cổ phiếu lần đầu - 680,000,000 CP"
1,1481734800,680000000.0,2016-12-15,"Giao dịch lần đầu - 680,000,000 CP"
2,1608051600,,2020-12-16,Giao dịch trở lại sàn HNX
3,1608051600,,2020-12-16,Hủy niêm yết cổ phiếu
4,1608224400,680000000.0,2020-12-18,"Niêm yết cổ phiếu lần đầu - 680,000,000 CP"
5,1608829200,680000000.0,2020-12-25,"Giao dịch lần đầu - 680,000,000 CP"
6,1647795600,2767475.0,2022-03-21,"Niêm yết cổ phiếu bổ sung - 2,767,475 CP"
7,1648659600,2767475.0,2022-03-31,"Giao dịch bổ sung - 2,767,475 CP"
