,date,quarter,price,shares_est,market_cap
0,2009-12-31,2009Q4,17.7,8702397.10538218,154032428765
1,2010-03-31,2010Q1,36.0,8702196.704942586,313279081378
2,2010-06-30,2010Q2,60.0,8701833.275683155,522109996541
3,2010-09-30,2010Q3,28.8,8701933.617894713,250615688195
4,2010-12-31,2010Q4,22.9,32452425.62315733,743160546770
5,2011-03-31,2011Q1,16.4,32454446.3620674,532252920338
6,2011-06-30,2011Q2,11.5,32454099.574310567,373222145105
7,2011-09-30,2011Q3,10.5,32454656.28809904,340773891025
8,2011-12-30,2011Q4,3.7,32452392.120075047,120073850844
9,2012-03-30,2012Q1,3.2,32455579.246624023,103857853589
10,2012-06-29,2012Q2,2.0,32454793.84003974,64909587680
11,2012-09-28,2012Q3,1.1,32449923.89649924,35694916286
12,2012-12-28,2012Q4,1.2,32457257.184430704,38948708621
13,2013-03-29,2013Q1,1.3,32451612.90322581,42187096774
14,2013-06-28,2013Q2,1.2,32448443.579766534,38938132296
15,2013-09-30,2013Q3,0.7,32445121.951219518,22711585366
16,2013-12-31,2013Q4,3.3,32452338.450553373,107092716887
17,2014-03-31,2014Q1,6.6,32453457.44680851,214192819149
18,2014-06-30,2014Q2,4.4,32453061.2244898,142793469388
19,2014-09-30,2014Q3,4.9,32465014.577259477,159078571429
20,2014-12-31,2014Q4,3.9,32441223.83252818,126520772947
21,2015-03-31,2015Q1,3.4,32448798.988622,110325916561
22,2015-06-30,2015Q2,13.3,38589056.71131376,513234454260
23,2015-09-30,2015Q3,8.8,38596078.43137255,339645490196
24,2015-12-31,2015Q4,13.0,38591766.56444568,501692965338
25,2016-03-31,2016Q1,11.2,42358343.28221141,474413444761
26,2016-06-30,2016Q2,9.7,42356882.93245762,410861764445
27,2016-09-30,2016Q3,10.0,117556186.98441796,1175561869844
28,2016-12-30,2016Q4,11.6,117560639.55201888,1363703418803
29,2017-03-31,2017Q1,10.6,117555531.1194194,1246088629866
30,2017-06-30,2017Q2,10.1,117555994.44078706,1187315543852
31,2017-09-29,2017Q3,9.8,117557284.5045958,1152061388145
32,2017-12-29,2017Q4,9.7,117556540.1761444,1140298439709
33,2018-03-30,2018Q1,9.9,123438725.77463154,1222043385169
34,2018-06-29,2018Q2,10.5,123435145.95786664,1296069032558
35,2018-09-28,2018Q3,9.6,123437663.11985543,1185001565951
36,2018-12-28,2018Q4,9.8,123439545.84688932,1209707549300
37,2019-03-29,2019Q1,9.0,129607388.85410143,1166466499687
38,2019-06-28,2019Q2,9.0,129608728.41874486,1166478555769
39,2019-09-30,2019Q3,9.2,129604550.671798,1192361866181
40,2019-12-31,2019Q4,9.1,129605466.66666669,1179409746667
41,2020-03-31,2020Q1,8.1,129610211.12734032,1049842710131
42,2020-06-30,2020Q2,7.0,129607502.9748857,907252520824
43,2020-09-30,2020Q3,8.9,129610609.55108649,1153534425005
44,2020-12-31,2020Q4,8.5,129604244.77346382,1101636080574
45,2021-03-31,2021Q1,11.0,129606159.23885828,1425667751627
46,2021-06-30,2021Q2,14.0,129606616.11532372,1814492625615
47,2021-09-30,2021Q3,17.1,129610764.49546626,2216344072872
48,2021-12-31,2021Q4,16.1,129603488.8438134,2086616170385
49,2022-03-31,2022Q1,14.7,129603541.1227154,1905172054504
50,2022-06-30,2022Q2,7.0,129609482.27122204,907266375899
