quarter,trend
2005Q1,0.0
2005Q2,0.0
2005Q3,0.0
2005Q4,0.0
2006Q1,42.0
2006Q2,90.0
2006Q3,0.0
2006Q4,100.0
2007Q1,32.0
2007Q2,22.0
2007Q3,27.0
2007Q4,12.0
2008Q1,20.0
2008Q2,0.0
2008Q3,16.0
2008Q4,0.0
2009Q1,0.0
2009Q2,10.0
2009Q3,7.0
2009Q4,5.0
2010Q1,0.0
2010Q2,17.0
2010Q3,4.0
2010Q4,10.0
2011Q1,2.0
2011Q2,7.0
2011Q3,3.0
2011Q4,3.0
2012Q1,6.0
2012Q2,0.0
2012Q3,2.0
2012Q4,4.0
2013Q1,4.0
2013Q2,4.0
2013Q3,3.0
2013Q4,3.0
2014Q1,4.0
2014Q2,1.0
2014Q3,5.0
2014Q4,2.0
2015Q1,1.0
2015Q2,4.0
2015Q3,3.0
2015Q4,5.0
2016Q1,1.0
2016Q2,4.0
2016Q3,5.0
2016Q4,4.0
2017Q1,6.0
2017Q2,6.0
2017Q3,2.0
2017Q4,5.0
2018Q1,7.0
2018Q2,6.0
2018Q3,5.0
2018Q4,4.0
2019Q1,6.0
2019Q2,8.0
2019Q3,6.0
2019Q4,7.0
2020Q1,6.0
2020Q2,6.0
2020Q3,9.0
2020Q4,5.0
2021Q1,8.0
2021Q2,5.0
2021Q3,7.0
2021Q4,9.0
2022Q1,7.0
2022Q2,11.0
2022Q3,10.0
