,quarter,roa
0,2009Q4,10.42
1,2010Q1,0.84
2,2010Q2,2.31
3,2010Q3,6.1
4,2010Q4,5.79
5,2011Q1,2.03
6,2011Q2,1.67
7,2011Q3,2.23
8,2011Q4,7.51
9,2012Q1,3.04
10,2012Q2,3.67
11,2012Q3,1.64
12,2012Q4,5.26
13,2013Q1,0.59
14,2013Q2,3.17
15,2013Q3,1.94
16,2013Q4,4.19
17,2014Q1,1.17
18,2014Q2,1.13
19,2014Q3,1.4
20,2014Q4,4.52
21,2015Q1,1.2
22,2015Q2,4.57
23,2015Q3,0.31
24,2015Q4,2.25
25,2016Q1,1.74
26,2016Q2,4.76
27,2016Q3,6.92
28,2016Q4,-0.6
29,2017Q1,3.92
30,2017Q2,4.26
31,2017Q3,0.68
32,2017Q4,-1.35
33,2018Q1,3.85
34,2018Q2,3.69
35,2018Q3,1.19
36,2018Q4,0.57
37,2019Q1,0.67
38,2019Q2,2.23
39,2019Q3,2.52
40,2019Q4,0.49
41,2020Q1,0.38
42,2020Q2,4.4
43,2020Q3,1.66
44,2020Q4,2.04
45,2021Q1,-0.63
46,2021Q2,2.24
47,2021Q3,-1.51
48,2021Q4,1.8
49,2022Q1,0.7
50,2022Q2,1.23
