,quarter,roa
0,2012Q3,1.05
1,2012Q4,0.07
2,2013Q1,0.57
3,2013Q2,0.03
4,2013Q3,-0.73
5,2013Q4,0.38
6,2014Q1,0.49
7,2014Q2,0.03
8,2014Q3,0.21
9,2014Q4,1.19
10,2015Q1,1.64
11,2015Q2,3.34
12,2015Q3,2.42
13,2015Q4,-3.99
14,2016Q1,3.2
15,2016Q2,3.78
16,2016Q3,-2.78
17,2016Q4,1.11
18,2017Q1,1.03
19,2017Q2,-2.39
20,2017Q3,0.96
21,2017Q4,0.18
22,2018Q1,0.38
23,2018Q2,0.05
24,2018Q3,2.85
25,2018Q4,-1.99
26,2019Q1,0.0
27,2019Q2,0.04
28,2019Q3,-0.18
29,2019Q4,-3.51
30,2020Q1,-1.86
31,2020Q2,-3.24
32,2020Q3,-0.43
33,2020Q4,-3.0
34,2021Q1,0.21
35,2021Q2,1.03
36,2021Q3,-0.53
37,2021Q4,-0.95
38,2022Q1,-0.25
39,2022Q2,-5.73
