,date,quarter,price,shares_est,market_cap
0,2006-12-29,2006Q4,58.0,19999477.26084684,1159969681129
1,2007-03-30,2007Q1,69.5,19999391.431353457,1389957704479
2,2007-06-29,2007Q2,52.5,25000344.53905596,1312518088300
3,2007-09-28,2007Q3,57.5,24997309.63247658,1437345303867
4,2007-12-28,2007Q4,50.0,24996793.9651108,1249839698256
5,2008-03-31,2008Q1,21.8,25000230.054292813,545005015184
6,2008-06-30,2008Q2,14.0,25222801.71573406,353119224020
7,2008-09-30,2008Q3,13.6,25000095.98771357,340001305433
8,2008-12-31,2008Q4,10.0,24999598.393574297,249995983936
9,2009-03-31,2009Q1,8.9,25000049.08698213,222500436874
10,2009-06-30,2009Q2,15.6,24999812.28588859,389997071660
11,2009-09-30,2009Q3,25.6,26499481.50708607,678386726581
12,2009-12-31,2009Q4,21.1,26499781.60640621,559145391895
13,2010-03-31,2010Q1,29.5,26499593.08727081,781737996074
14,2010-06-30,2010Q2,23.3,26499255.435322147,617432651643
15,2010-09-30,2010Q3,17.6,26500368.71343592,466406489356
16,2010-12-31,2010Q4,15.0,26500168.03495127,397502520524
17,2011-03-31,2011Q1,9.8,26500385.245112203,259703775402
18,2011-06-30,2011Q2,6.9,34446093.84828281,237678047553
19,2011-09-30,2011Q3,6.7,34446012.26993865,230788282209
20,2011-12-30,2011Q4,4.9,34447684.598200805,168793654531
21,2012-03-30,2012Q1,6.7,34446570.03696966,230792019248
22,2012-06-29,2012Q2,9.6,34446030.70306433,330681894749
23,2012-09-28,2012Q3,9.8,34446099.455198795,337571774661
24,2012-12-28,2012Q4,10.7,34447527.89262049,368588548451
25,2013-03-29,2013Q1,8.7,50287706.363199234,437503045360
26,2013-06-28,2013Q2,9.3,50287037.77653542,467669451322
27,2013-09-30,2013Q3,11.2,50286145.27732653,563204827106
28,2013-12-31,2013Q4,12.6,50287877.64064511,633627258272
29,2014-03-31,2014Q1,14.1,50286579.95861661,709040777416
30,2014-06-30,2014Q2,12.5,50287674.47362196,628595930920
31,2014-09-30,2014Q3,14.4,50288275.862068966,724151172414
32,2014-12-31,2014Q4,13.6,50286518.68777542,683896654154
33,2015-03-31,2015Q1,13.5,50287495.06903353,678881183432
34,2015-06-30,2015Q2,14.2,50288424.61018512,714095629465
35,2015-09-30,2015Q3,14.2,50288339.90624303,714094426669
36,2015-12-31,2015Q4,11.1,60341794.51417945,669793919107
37,2016-03-31,2016Q1,10.7,60340191.30120917,645640046923
38,2016-06-30,2016Q2,10.8,60343446.60194175,651709223301
39,2016-09-30,2016Q3,11.7,60341970.2195676,706001051569
40,2016-12-30,2016Q4,12.9,60337662.33766234,778355844156
41,2017-03-31,2017Q1,13.3,60341122.32253496,802536926890
42,2017-06-30,2017Q2,14.0,60339581.03638368,844754134509
43,2017-09-29,2017Q3,14.55,60338424.04549147,877924069862
44,2017-12-29,2017Q4,15.7,60341163.90816871,947356273358
45,2018-03-30,2018Q1,15.85,60340587.9486763,956398318987
46,2018-06-29,2018Q2,15.0,60336968.2907966,905054524362
47,2018-09-28,2018Q3,14.75,60340690.06106084,890025178401
48,2018-12-28,2018Q4,14.5,60340954.133635335,874943834938
49,2019-03-29,2019Q1,15.7,60337603.92531008,947300381627
50,2019-06-28,2019Q2,14.9,60338953.31095514,899050404333
51,2019-09-30,2019Q3,14.35,60337735.8490566,865846509434
52,2019-12-31,2019Q4,14.9,60337822.74947662,899033558967
53,2020-03-31,2020Q1,11.9,60339820.46186528,718043863496
54,2020-06-30,2020Q2,13.0,60344330.21328832,784476292773
55,2020-09-30,2020Q3,19.3,60339247.745435886,1164547481487
56,2020-12-31,2020Q4,20.0,60337222.78031064,1206744455606
57,2021-03-31,2021Q1,18.35,60338025.02234138,1107202759160
58,2021-06-30,2021Q2,17.35,60337285.4233343,1046851902095
59,2021-09-30,2021Q3,27.3,60340398.017098926,1647292865867
60,2021-12-31,2021Q4,23.8,60338310.87651063,1436051798861
61,2022-03-31,2022Q1,22.55,60340714.237494096,1360683106055
62,2022-06-30,2022Q2,19.0,60339807.25373354,1146456337821
