,quarter,roa
0,2006Q4,2.11
1,2007Q1,1.45
2,2007Q2,1.71
3,2007Q3,1.59
4,2007Q4,1.24
5,2008Q1,1.27
6,2008Q2,0.6
7,2008Q3,0.96
8,2008Q4,-2.91
9,2009Q1,1.56
10,2009Q2,2.74
11,2009Q3,2.11
12,2009Q4,0.19
13,2010Q1,0.09
14,2010Q2,1.52
15,2010Q3,0.78
16,2010Q4,1.13
17,2011Q1,-0.26
18,2011Q2,0.05
19,2011Q3,1.3
20,2011Q4,1.02
21,2012Q1,1.41
22,2012Q2,1.53
23,2012Q3,1.31
24,2012Q4,1.65
25,2013Q1,1.32
26,2013Q2,1.39
27,2013Q3,1.23
28,2013Q4,0.78
29,2014Q1,0.82
30,2014Q2,1.5
31,2014Q3,0.99
32,2014Q4,1.02
33,2015Q1,1.08
34,2015Q2,1.51
35,2015Q3,1.13
36,2015Q4,0.94
37,2016Q1,0.9
38,2016Q2,1.65
39,2016Q3,1.03
40,2016Q4,1.45
41,2017Q1,1.42
42,2017Q2,1.83
43,2017Q3,1.35
44,2017Q4,2.14
45,2018Q1,1.41
46,2018Q2,2.13
47,2018Q3,1.81
48,2018Q4,1.51
49,2019Q1,1.81
50,2019Q2,1.85
51,2019Q3,1.97
52,2019Q4,1.73
53,2020Q1,0.82
54,2020Q2,2.02
55,2020Q3,1.93
56,2020Q4,1.58
57,2021Q1,1.64
58,2021Q2,2.19
59,2021Q3,0.45
60,2021Q4,1.27
61,2022Q1,1.21
62,2022Q2,1.08
