,quarter,roa
0,2013Q2,0.0
1,2013Q3,0.0
2,2013Q4,1.68
3,2014Q1,0.0
4,2014Q2,0.44
5,2014Q3,0.72
6,2014Q4,1.39
7,2015Q1,0.1
8,2015Q2,-0.23
9,2015Q3,1.84
10,2015Q4,-0.23
11,2016Q1,-0.97
12,2016Q2,0.13
13,2016Q3,2.28
14,2016Q4,0.58
15,2017Q1,0.26
16,2017Q2,0.76
17,2017Q3,3.78
18,2017Q4,1.24
19,2018Q1,0.71
20,2018Q2,1.29
21,2018Q3,3.37
22,2018Q4,1.24
23,2019Q1,1.01
24,2019Q2,1.62
25,2019Q3,2.13
26,2019Q4,-0.59
27,2020Q1,0.01
28,2020Q2,0.01
29,2020Q3,2.12
30,2020Q4,1.54
31,2021Q1,0.63
32,2021Q2,1.88
33,2021Q3,3.65
34,2021Q4,1.36
35,2022Q1,1.48
36,2022Q2,2.8
