,date,quarter,price,shares_est,market_cap
0,2012-06-29,2012Q2,38.4,1895168494.663232,72774470195068
1,2012-09-28,2012Q3,40.1,1895241379.310345,75999179310345
2,2012-12-28,2012Q4,38.6,1895131045.5689125,73152058358960
3,2013-03-29,2013Q1,53.5,1895052894.752696,101385329869269
4,2013-06-28,2013Q2,58.0,1894954196.234825,109907343381620
5,2013-09-30,2013Q3,67.0,1894969064.543645,126962927324424
6,2013-12-31,2013Q4,66.5,1895000849.4733264,126017556489976
7,2014-03-31,2014Q1,83.5,1895142346.094292,158244385898873
8,2014-06-30,2014Q2,112.0,1894965082.6003003,212236089251234
9,2014-09-30,2014Q3,106.0,1894959119.15988,200865666630947
10,2014-12-31,2014Q4,70.5,1894978409.68931,133595977883096
11,2015-03-31,2015Q1,66.0,1895013987.3269184,125070923163577
12,2015-06-30,2015Q2,62.0,1895029886.8406644,117491852984121
13,2015-09-30,2015Q3,45.8,1895033553.5691152,86792536753465
14,2015-12-31,2015Q4,36.2,1895029423.4592445,68600065129225
15,2016-03-31,2016Q1,41.0,1913910826.3483565,78470343880283
16,2016-06-30,2016Q2,62.5,1913967638.7407851,119622977421299
17,2016-09-30,2016Q3,70.5,1913922316.4482336,134931523309600
18,2016-12-30,2016Q4,60.6,1913342090.4748528,115948530682776
19,2017-03-31,2017Q1,55.0,1913348405.692668,105234162313097
20,2017-06-30,2017Q2,58.3,1913317333.9504745,111546400569313
21,2017-09-29,2017Q3,69.1,1913317333.9504745,132210227775978
22,2017-12-29,2017Q4,97.4,1913385024.604336,186363701396462
23,2018-03-30,2018Q1,131.4,1913965423.5303955,251495056651894
24,2018-06-29,2018Q2,88.5,1913972434.9157732,169386560490046
25,2018-09-28,2018Q3,115.7,1913979241.447909,221447398235523
26,2018-12-28,2018Q4,86.6,1913971773.055365,165749955546595
27,2019-03-29,2019Q1,98.2,1913914322.6236613,187946386481644
28,2019-06-28,2019Q2,97.5,1913967068.339386,186611789163090
29,2019-09-30,2019Q3,106.3,1913937024.1373725,203451505665803
30,2019-12-31,2019Q4,93.7,1913959436.0337453,179337999156362
31,2020-03-31,2020Q1,54.8,1913927108.655617,104883205554328
32,2020-06-30,2020Q2,69.0,1913936109.219909,132061591536174
33,2020-09-30,2020Q3,71.3,1913982780.024829,136466972215770
34,2020-12-31,2020Q4,86.6,1913951325.682628,165748184804116
35,2021-03-31,2021Q1,89.7,1913929753.599525,171679498897877
36,2021-06-30,2021Q2,93.0,1913965197.2157767,177998763341067
37,2021-09-30,2021Q3,97.0,1913942612.01144,185652433365110
38,2021-12-31,2021Q4,96.2,1913924862.4862487,184119571771177
39,2022-03-31,2022Q1,108.3,1913949359.260659,207280715607929
40,2022-06-30,2022Q2,115.5,1913924671.3852377,221058299544995
