,quarter,roa
0,2011Q3,16.51
1,2012Q1,4.71
2,2012Q2,0.0
3,2012Q3,4.95
4,2012Q4,5.27
5,2013Q1,9.21
6,2013Q2,5.98
7,2013Q3,6.13
8,2013Q4,4.44
9,2014Q1,6.2
10,2014Q2,6.41
11,2014Q3,5.75
12,2014Q4,8.94
13,2015Q1,4.84
14,2015Q2,4.88
15,2015Q3,4.3
16,2015Q4,1.87
17,2016Q1,2.26
18,2016Q2,2.84
19,2016Q3,1.64
20,2016Q4,5.33
21,2017Q1,3.7
22,2017Q2,2.98
23,2017Q3,3.15
24,2017Q4,6.0
25,2018Q1,4.07
26,2018Q2,4.65
27,2018Q3,4.96
28,2018Q4,5.22
29,2019Q1,4.86
30,2019Q2,4.73
31,2019Q3,4.51
32,2019Q4,4.82
33,2020Q1,3.66
34,2020Q2,2.58
35,2020Q3,3.14
36,2020Q4,2.7
37,2021Q1,3.08
38,2021Q2,3.15
39,2021Q3,3.27
40,2021Q4,2.58
41,2022Q1,4.18
42,2022Q2,5.86
