Attributes,change_perc1,change_perc2,open,high,low,close,volume_match,volume_reconcile,adjust,value_match,value_reconcile,volume
Symbols,HID,HID,HID,HID,HID,HID,HID,HID,HID,HID,HID,HID
date,,,,,,,,,,,,
2016-07-11,2.2,20.0,11.8,13.2,11.8,13.2,213620,0,10.52,2683000000,0,213620
2016-07-12,0.9,6.82,14.1,14.1,14.1,14.1,43600,0,11.24,615000000,0,43600
2016-07-13,0.9,6.38,15.0,15.0,14.0,15.0,90160,0,11.96,1351000000,0,90160
2016-07-14,-1.0,-6.67,14.0,14.0,14.0,14.0,41520,0,11.16,581000000,0,41520
2016-07-15,0.0,0.0,13.4,14.0,13.1,14.0,56210,0,11.16,761000000,0,56210
2016-07-18,0.5,3.57,14.0,14.5,13.5,14.5,86000,0,11.56,1208000000,0,86000
2016-07-19,0.5,3.45,14.6,15.1,14.6,15.0,135470,0,11.96,2023000000,0,135470
2016-07-20,-0.2,-1.33,15.2,15.2,14.4,14.8,50290,0,11.8,754000000,0,50290
2016-07-21,0.0,0.0,15.1,15.4,14.6,14.8,40000,0,11.8,603000000,0,40000
2016-07-22,-0.4,-2.7,14.9,14.9,14.4,14.4,89810,0,11.48,1304000000,0,89810
2016-07-25,0.5,3.47,14.5,15.0,14.5,14.9,77600,0,11.88,1147000000,0,77600
2016-07-26,0.1,0.67,14.8,15.3,14.8,15.0,66500,0,11.96,995000000,0,66500
2016-07-27,0.0,0.0,15.0,15.2,14.9,15.0,107620,0,11.96,1619000000,0,107620
2016-07-28,0.1,0.67,15.0,15.2,14.8,15.1,111610,0,12.04,1678000000,0,111610
2016-07-29,-0.1,-0.66,15.1,15.2,14.9,15.0,126500,0,11.96,1906000000,0,126500
2016-08-01,0.1,0.67,15.2,15.4,15.0,15.1,188200,0,12.04,2859000000,0,188200
2016-08-02,-0.5,-3.31,14.9,14.9,14.5,14.6,137700,0,11.64,2030000000,0,137700
2016-08-03,-0.1,-0.68,14.6,14.7,14.3,14.5,189300,0,11.56,2747000000,0,189300
2016-08-04,0.0,0.0,14.5,14.8,14.4,14.5,149000,0,11.56,2168000000,0,149000
2016-08-05,-0.3,-2.07,14.4,14.6,14.2,14.2,213300,0,11.32,3064000000,0,213300
2016-08-08,0.1,0.7,14.3,14.3,14.0,14.3,187670,0,11.4,2671000000,0,187670
2016-08-09,0.0,0.0,14.3,14.3,14.3,14.3,27900,0,11.4,399000000,0,27900
2016-08-10,0.0,0.0,14.3,14.3,14.0,14.3,145420,0,11.4,2057000000,0,145420
2016-08-11,-0.1,-0.7,14.3,14.3,14.1,14.2,102000,0,11.32,1448000000,0,102000
2016-08-12,0.1,0.7,14.1,14.6,14.1,14.3,145000,0,11.4,2079000000,0,145000
2016-08-15,0.3,2.1,14.4,14.6,14.3,14.6,145700,0,11.64,2109000000,0,145700
2016-08-16,0.1,0.68,14.5,14.7,14.3,14.7,131100,0,11.72,1909000000,0,131100
2016-08-17,0.3,2.04,14.5,15.0,14.5,15.0,161210,0,11.96,2398000000,0,161210
2016-08-18,0.1,0.67,14.9,15.2,14.8,15.1,164260,0,12.04,2465000000,0,164260
2016-08-19,-0.2,-1.32,15.0,15.0,14.7,14.9,140500,0,11.88,2089000000,0,140500
2016-08-22,0.0,0.0,15.0,15.1,14.8,14.9,152600,0,11.88,2281000000,0,152600
2016-08-23,-0.2,-1.34,15.0,15.0,14.7,14.7,142200,250000,11.72,2111000000,3475000000,392200
2016-08-24,0.0,0.0,14.8,15.0,14.7,14.7,183300,0,11.72,2715000000,0,183300
2016-08-25,-0.1,-0.68,14.6,14.9,14.6,14.6,172850,0,11.64,2542000000,0,172850
2016-08-26,-0.3,-2.05,14.6,14.8,14.3,14.3,154300,0,11.4,2257000000,0,154300
2016-08-29,0.2,1.4,14.3,14.7,14.2,14.5,156500,0,11.56,2271000000,0,156500
2016-08-30,-0.3,-2.07,14.3,14.5,14.2,14.2,150300,0,11.32,2152000000,0,150300
2016-08-31,0.1,0.7,14.1,14.5,14.1,14.3,162700,0,11.4,2321000000,0,162700
2016-09-01,0.4,2.8,14.2,14.9,14.2,14.7,181900,0,11.72,2661000000,0,181900
2016-09-05,0.2,1.36,14.6,14.9,14.6,14.9,184440,0,11.88,2729000000,0,184440
2016-09-06,0.1,0.67,15.0,15.2,14.9,15.0,175320,0,11.96,2639000000,0,175320
2016-09-07,-0.2,-1.33,15.0,15.0,14.6,14.8,161300,0,11.8,2391000000,0,161300
2016-09-08,-0.2,-1.35,14.9,14.9,14.6,14.6,193320,0,11.64,2855000000,0,193320
2016-09-09,-0.1,-0.68,14.8,14.8,14.4,14.5,185210,0,11.56,2698000000,0,185210
2016-09-12,0.2,1.38,14.4,14.8,14.4,14.7,161200,0,11.72,2353000000,0,161200
2016-09-13,-0.2,-1.36,14.6,14.7,14.4,14.5,188500,0,11.56,2740000000,0,188500
2016-09-14,0.3,2.07,14.5,14.85,14.5,14.8,175920,0,11.8,2590000000,0,175920
2016-09-15,-0.2,-1.35,14.9,14.9,14.6,14.6,183490,0,11.64,2702000000,0,183490
2016-09-16,0.1,0.68,14.7,15.0,14.6,14.7,162880,0,11.72,2404000000,0,162880
2016-09-19,-0.15,-1.1,14.1,14.2,13.8,13.8,192150,0,11.59,2680000000,0,192150
2016-09-20,-0.15,-1.09,13.8,14.0,13.6,13.65,197770,0,11.46,2735000000,0,197770
