,quarter,roa
0,2003Q2,2.56
1,2004Q1,0.16
2,2004Q2,0.29
3,2004Q4,1.17
4,2005Q1,0.23
5,2005Q2,2.3
6,2005Q3,2.66
7,2005Q4,2.07
8,2006Q1,0.82
9,2006Q2,2.78
10,2006Q3,3.3
11,2006Q4,1.7
12,2007Q1,0.81
13,2007Q2,1.61
14,2007Q3,2.55
15,2007Q4,2.79
16,2008Q1,1.44
17,2008Q2,2.2
18,2008Q3,3.16
19,2008Q4,2.24
20,2009Q1,3.95
21,2009Q2,4.11
22,2009Q3,3.53
23,2009Q4,2.7
24,2010Q1,5.0
25,2010Q2,3.75
26,2010Q3,2.93
27,2010Q4,1.24
28,2011Q1,1.51
29,2011Q2,2.22
30,2011Q3,2.14
31,2011Q4,3.06
32,2012Q1,1.38
33,2012Q2,1.79
34,2012Q3,1.93
35,2012Q4,2.15
36,2013Q1,1.44
37,2013Q2,3.04
38,2013Q3,0.1
39,2013Q4,-0.66
40,2014Q1,0.72
41,2014Q2,0.37
42,2014Q3,0.02
43,2014Q4,0.79
44,2015Q1,0.1
45,2015Q2,1.1
46,2015Q3,1.45
47,2015Q4,1.98
48,2016Q1,0.89
49,2016Q2,2.36
50,2016Q3,0.94
51,2016Q4,2.72
52,2017Q1,-0.22
53,2017Q2,2.8
54,2017Q3,1.78
55,2017Q4,5.25
56,2018Q1,1.31
57,2018Q2,1.8
58,2018Q3,3.27
59,2018Q4,-1.51
60,2019Q1,2.0
61,2019Q2,3.6
62,2019Q3,3.98
63,2019Q4,0.37
64,2020Q1,0.67
65,2020Q2,3.19
66,2020Q3,2.16
67,2020Q4,1.66
68,2021Q1,4.23
69,2021Q2,3.75
70,2021Q3,0.73
71,2021Q4,-1.61
72,2022Q1,0.95
73,2022Q2,0.19
