,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc,lev
0,2003Q2,17920.0,11290.0,1587245.349867139,,,0.42801058287285493
1,2004Q1,17522.0,11039.0,1587281.4566536825,36.106786543503404,0.0022747564014024314,0.4390844929870521
2,2004Q2,17612.0,11096.0,1587238.6445565969,-42.812097085639834,-0.0026972690737125803,0.43619948664448793
3,2004Q4,17802.0,11215.0,1587338.386090058,99.74153346102685,0.006283570934532166,0.4499953517472935
4,2005Q1,17875.0,11261.0,1587336.8262143682,-1.5598756896797568,-9.826998680550344e-05,0.4039282244921894
5,2005Q2,18611.0,11725.0,1587292.1108742005,-44.71534016774967,-0.0028170832489756857,0.4515853237981694
6,2005Q3,19504.0,12288.0,1587239.5833333333,-52.527540867216885,-0.003309364346679456,0.41350691843801557
7,2005Q4,20211.0,12733.0,1587292.8610696616,53.2777363283094,0.003356515841216979,0.4231526551031009
8,2006Q1,18283.0,11519.0,1587203.7503255492,-89.11074411240406,-0.005614322930759625,0.42503143317511216
9,2006Q2,19129.0,12051.0,1587337.1504439465,133.40011839731596,0.008404019168832948,0.34167325113834013
10,2006Q3,20156.0,12698.0,1587336.5884391242,-0.562004822306335,-3.540552308814171e-05,0.3927818162082962
11,2006Q4,20742.0,13067.0,1587357.4653707813,20.876931657083333,0.0013152003951552788,0.4202096318599684
12,2007Q1,18919.0,11919.0,1587297.5920798725,-59.873290908755735,-0.0037720268214041946,0.5422211337473716
13,2007Q2,19586.0,12339.0,1587324.742685793,27.15060592046939,0.0017104632209367498,0.5285806992086284
14,2007Q3,20596.0,12976.0,1587237.9778051788,-86.76488061412238,-0.005466406539371004,0.45325191257626996
15,2007Q4,21675.0,13655.0,1587330.6481142438,92.67030906490982,0.005838122584919694,0.4542890839114464
16,2008Q1,21722.0,13685.0,1587285.3489221775,-45.299192066304386,-0.0028538782958630678,0.40954683965675814
17,2008Q2,30596.0,13676.0,2237203.8607780053,649918.5118558279,29.050482311871818,0.23229788145988156
18,2008Q3,31852.0,14237.0,2237269.087588677,65.22681067185476,0.0029154656019565375,0.19616403290437773
19,2008Q4,32711.0,14621.0,2237261.473223446,-7.614365231245756,-0.00034034310796381704,0.11920404655059383
20,2009Q1,31391.0,14031.0,2237260.352077543,-1.121145903132856,-5.011244677409799e-05,0.29735657503062934
21,2009Q2,33486.0,14967.0,2237322.108639006,61.75656146323308,0.002760289241534401,0.4153499587033197
22,2009Q3,35542.0,15886.0,2237315.875613748,-6.233025257941335,-0.00027859388680337644,0.4004655724352563
23,2009Q4,37005.0,16540.0,2237303.5066505442,-12.368963203858584,-0.0005528513751974624,0.2482172917494405
24,2010Q1,35190.0,15729.0,2237268.7392714093,-34.76737913489342,-0.0015540099642305728,0.2678207259826739
25,2010Q2,37100.0,16583.0,2237230.89911355,-37.84015785949305,-0.001691383659795076,0.31237720442641503
26,2010Q3,38593.0,17250.0,2237275.362318841,44.463205290958285,0.001987381886013086,0.19778414821268506
27,2010Q4,39217.0,17529.0,2237263.9625763022,-11.399742538575083,-0.0005095394521729929,0.25065922248138456
28,2011Q1,35369.0,15809.0,2237269.9095451958,5.946968893520534,0.00026581365387109084,0.4157939873840642
29,2011Q2,36658.0,16385.0,2237290.2044552946,20.294910098891705,0.0009071201428619689,0.34220961542088296
30,2011Q3,37934.0,16955.0,2237334.1197286937,43.91527339909226,0.0019628393011061557,0.4029808400670322
31,2011Q4,39820.0,17799.0,2237204.3373223213,-129.78240637248382,-0.005801097566609342,0.3333221662287638
32,2012Q1,36403.0,16271.0,2237293.343986233,89.00666391197592,0.003978318898200039,0.3803955545275811
33,2012Q2,37463.0,16745.0,2237264.855180651,-28.488805582281202,-0.0012733765301105057,0.3734655588609968
34,2012Q3,38575.0,17242.0,2237269.4582995013,4.603118850383908,0.00020574718138255174,0.3035620736326333
35,2012Q4,39731.0,17758.0,2237357.8105642525,88.35226475121453,0.003948955519498799,0.23996632666399498
36,2013Q1,40786.0,18230.0,2237301.1519473395,-56.658616913016886,-0.0025324537496305053,0.11095125749953665
37,2013Q2,38694.0,17295.0,2237294.0156114483,-7.1363358912058175,-0.000318971750758269,0.2763960003666081
38,2013Q3,38745.0,17318.0,2237267.5828617625,-26.432749685831368,-0.001181474665270945,0.19897041082159214
39,2013Q4,38443.0,17183.0,2237269.394168655,1.8113068924285471,8.096060747756348e-05,0.12178740041150024
40,2014Q1,38772.0,17330.0,2237276.3993075592,7.005138904321939,0.00031311012383137106,0.19179538090602255
41,2014Q2,37037.0,16554.0,2237344.4484716686,68.04916410939768,0.0030415148707156874,0.19607544778320676
42,2014Q3,37047.0,16559.0,2237272.7821728364,-71.6662988322787,-0.0032032883698105193,0.19373652976699104
43,2014Q4,37386.0,16710.0,2237342.908438061,70.12626522453502,0.00313435481704911,0.061974656580738766
44,2015Q1,37425.0,16728.0,2237266.8579626973,-76.05047536361963,-0.00339925812126287,0.06598617220329502
45,2015Q2,37020.0,16547.0,2237263.552305554,-3.305657143238932,-0.000147754480683886,0.10495393958187811
46,2015Q3,37605.0,16808.0,2237327.4631128036,63.91080724960193,0.0028565692015724217,0.06747507644013599
47,2015Q4,38112.0,17035.0,2237276.196066921,-51.26704588253051,-0.0022914938250653528,0.07721549449841418
48,2016Q1,38465.0,17193.0,2237247.717094166,-28.478972754906863,-0.001272946779085178,0.0835557018117864
49,2016Q2,37887.0,16934.0,2237333.175859218,85.4587650517933,0.003819670935643012,0.0800349647895934
50,2016Q3,38279.0,17109.0,2237360.4535624525,27.277703234460205,0.0012191912658073086,0.08482761715613214
51,2016Q4,39004.0,17434.0,2237237.581736836,-122.87182561634108,-0.005492122366411882,0.103582999618878
52,2017Q1,38909.0,17391.0,2237306.652866425,69.07112958887592,0.0030872446340953026,0.07304347652070337
53,2017Q2,37590.0,16802.0,2237233.6626592074,-72.99020721763372,-0.0032625205152186265,0.06773145339323297
54,2017Q3,38318.0,17127.0,2237286.156361301,52.49370209360495,0.0023463114874397724,0.07148222463635599
55,2017Q4,40564.0,18131.0,2237273.1785340025,-12.97782729845494,-0.0005800734314867531,0.08392239924292783
56,2018Q1,41151.0,18394.0,2237196.9120365335,-76.2664974690415,-0.0034090203262267,0.09488617409246292
57,2018Q2,37910.0,16945.0,2237238.1233402183,41.21130368486047,0.001842061569348353,0.10248821935916524
58,2018Q3,39278.0,17556.0,2237297.789929369,59.666589150670916,0.002666904218975453,0.052835920400407056
59,2018Q4,38658.0,17279.0,2237282.2501302157,-15.539799153339118,-0.0006945837590422335,0.05256966270691708
60,2019Q1,39510.0,17660.0,2237259.3431483577,-22.90698185795918,-0.0010238858506999727,0.04944063396028789
61,2019Q2,39215.0,17528.0,2237277.4988589687,18.155710611026734,0.0008115091051640357,0.36050682690540387
62,2019Q3,41974.0,18761.0,2237300.783540323,23.284681354183704,0.0010407488132792692,0.4617396932284372
63,2019Q4,42265.0,18891.0,2237308.771372611,7.987832288257778,0.0003570286046550992,0.4554683717199607
64,2020Q1,42880.0,19166.0,2237295.210268183,-13.5611044280231,-0.000606138356967096,0.447422674646615
65,2020Q2,43784.0,19570.0,2237301.9928461933,6.782578010112047,0.00030315880608873736,0.393791703904526
66,2020Q3,45201.0,20203.0,2237340.988962035,38.99611584190279,0.0017429670324859232,0.26232557711422966
67,2020Q4,46213.0,20656.0,2237267.6219984507,-73.36696358444169,-0.003279311015948386,0.2376859846642146
68,2021Q1,51914.0,23204.0,2237286.6747112568,19.052712806034833,0.0008515990830050319,0.27159713948734915
69,2021Q2,52217.0,23340.0,2237232.2193658953,-54.45534536149353,-0.0024340497553234754,0.27348869184711383
70,2021Q3,52751.0,23578.0,2237297.4807023495,65.26133645419031,0.002916971793742108,0.31093084213847944
71,2021Q4,51546.0,23040.0,2237239.5833333335,-57.897369015961885,-0.0025878931093154885,0.29901407086402293
72,2022Q1,52641.0,23529.0,2237281.6524289176,42.06909558409825,0.0018803665393861205,0.3409989942288558
73,2022Q2,50324.0,22493.0,2237318.2767972257,36.624368308112025,0.0016369762267593273,0.477701316253061
