,quarter,roa
0,2009Q2,0.0
1,2009Q3,0.0
2,2009Q4,0.0
3,2010Q1,5.37
4,2010Q2,2.32
5,2010Q3,5.18
6,2010Q4,3.35
7,2011Q1,1.92
8,2011Q2,-4.9
9,2011Q3,-11.44
10,2011Q4,-21.34
11,2012Q1,-49.47
12,2012Q2,-40.81
13,2012Q3,-36.59
14,2012Q4,-24.88
15,2013Q1,8.93
16,2013Q2,1.35
17,2013Q3,0.83
18,2013Q4,2.55
19,2014Q1,3.28
20,2014Q2,3.4
21,2014Q3,3.52
22,2014Q4,3.45
23,2015Q1,2.97
24,2015Q2,9.31
25,2015Q3,9.96
26,2015Q4,7.91
27,2016Q1,7.91
28,2016Q2,-7.35
29,2016Q3,-8.3
30,2016Q4,-10.29
31,2017Q1,-10.5
32,2017Q2,-0.72
33,2017Q3,-0.89
34,2017Q4,0.04
35,2018Q1,-0.12
36,2018Q2,-0.42
37,2018Q3,-0.07
38,2018Q4,0.89
39,2019Q1,-0.23
40,2019Q2,-0.85
41,2019Q3,-2.19
42,2019Q4,-1.97
43,2020Q1,-1.5
44,2020Q2,-0.89
45,2020Q3,-0.53
46,2020Q4,-0.82
47,2021Q1,-0.21
48,2021Q2,-0.66
49,2021Q3,-0.68
50,2021Q4,2.22
51,2022Q1,0.26
52,2022Q2,0.74
