quarter,amihud,ln_amihud
2009Q2,0.10932529667134205,-2.2134274680226036
2009Q3,0.357145669074706,-1.0296115438029765
2009Q4,0.05500528706474711,-2.900325969919762
2010Q1,0.04257360712261276,-3.1565207688202865
2010Q2,0.011864590708442382,-4.434196885395901
2010Q3,0.023712511238625587,-3.741752469767481
2010Q4,0.08833180380935286,-2.426655057179754
2011Q1,0.032091029810017886,-3.4391787330690264
2011Q2,0.02476401904953399,-3.6983635240824335
2011Q3,0.3581458731824743,-1.0268149085834155
2011Q4,0.1317203197796997,-2.027074393753722
2012Q1,0.0660980349140971,-2.7166162615513265
2012Q2,0.052158640572107194,-2.9534654243546954
2012Q3,1.089199560762237,0.08544307855098596
2012Q4,5.06566662718652,1.622485743489686
2013Q1,8.582127237038788,2.149681812495176
2013Q2,10.154662287242056,2.3179329386686334
2013Q3,17.062972243564392,2.8369107498406687
2013Q4,3.310521283885292,1.197105664567743
2014Q1,8.834484939730936,2.1786628063621447
2014Q2,11.995886659052088,2.4845638126137257
2014Q3,17.568512350734828,2.8661082287642734
2014Q4,52.52358986338664,3.9612623994099287
2015Q1,26.43805773272788,3.2748045528573684
2015Q2,22.18762812016663,3.099534841649008
2015Q3,60.91329529163193,4.109451464380422
2015Q4,51.60249794534832,3.943570081109373
2016Q1,31.827782452638807,3.460339570398263
2016Q2,47.893129518133556,3.868972060269825
2016Q3,2.3044459673386215,0.8348402863158401
2016Q4,4.396078593111755,1.4807129147054348
2017Q1,11.15213755022482,2.4116311880727364
2017Q2,3.447895234831369,1.2377639680101842
2017Q3,7.533245624654625,2.019325974797392
2017Q4,17.298867057031615,2.8506410113264438
2018Q1,51.697637514885436,3.9454120844332556
2018Q2,41.55571293106423,3.727035007182313
2018Q3,58.0563359880472,4.061413849268708
2018Q4,21.48367336053929,3.0672932680800855
2019Q1,60.83735707135996,4.108204025805836
2019Q2,49.71773802962938,3.906361771432828
2019Q3,74.80728038442118,4.314915211586573
2019Q4,84.15930625720026,4.432711505813793
2020Q1,82.04710418464657,4.407293523612199
2020Q2,16.128448991975265,2.780584730785633
2020Q3,0.3540489038962505,-1.0383202287901476
2020Q4,0.6287631964957869,-0.46400056932595857
2021Q1,0.13074934372576855,-2.034473195355487
2021Q2,0.5014198708761545,-0.690311463257115
2021Q3,1.4706731379456328,0.38572021294848313
2021Q4,0.07317003641301928,-2.614969280436749
2022Q1,0.6493259299160276,-0.43182048507945736
2022Q2,5.616250286466474,1.7256642324089482
2022Q3,5.77267004484696,1.7531347195600586
