,date,quarter,price,shares_est,market_cap
0,2009-06-30,2009Q2,29.8,2499978.155445847,74499349032
1,2009-09-30,2009Q3,46.3,2500059.50255861,115752754968
2,2009-12-31,2009Q4,29.3,2500018.9200438946,73250554357
3,2010-03-31,2010Q1,43.8,2499979.899497488,109499119598
4,2010-06-30,2010Q2,50.7,2500000.0,126750000000
5,2010-09-30,2010Q3,28.8,3107998.7550575784,89510364146
6,2010-12-31,2010Q4,22.9,3107979.184735473,71172723330
7,2011-03-31,2011Q1,32.0,3449834.349053131,110394699170
8,2011-06-30,2011Q2,36.1,3449859.6068993183,124539931809
9,2011-09-30,2011Q3,19.2,3449877.5542976432,66237649043
10,2011-12-30,2011Q4,8.0,3449844.258813536,27598754071
11,2012-03-30,2012Q1,11.5,5396096.933304739,62055114733
12,2012-06-29,2012Q2,9.4,5395958.753054777,50722012279
13,2012-09-28,2012Q3,4.9,5396031.011339967,26440551956
14,2012-12-28,2012Q4,5.6,5395919.057550307,30217146722
15,2013-03-29,2013Q1,5.1,5395955.486418571,27519372981
16,2013-06-28,2013Q2,4.5,5396031.0612597065,24282139776
17,2013-09-30,2013Q3,3.5,5395967.795595183,18885887285
18,2013-12-31,2013Q4,3.6,5396026.655041415,19425695958
19,2014-03-31,2014Q1,7.0,5395934.052311888,37771538366
20,2014-06-30,2014Q2,4.7,5396135.571745328,25361837187
21,2014-09-30,2014Q3,4.4,5395847.882674116,23741730684
22,2014-12-31,2014Q4,4.7,5396031.0612597065,25361345988
23,2015-03-31,2015Q1,6.9,5395818.946575428,37231150731
24,2015-06-30,2015Q2,5.7,5396070.651478305,30757602713
25,2015-09-30,2015Q3,4.1,5396017.549780628,22123671954
26,2015-12-31,2015Q4,3.8,5649636.386047085,21468618267
27,2016-03-31,2016Q1,6.2,5395927.461781272,33454750263
28,2016-06-30,2016Q2,5.9,5395835.563644149,31835429826
29,2016-09-30,2016Q3,13.0,5396090.097747556,70149171271
30,2016-12-30,2016Q4,11.3,5395868.845883886,60973317958
31,2017-03-31,2017Q1,11.7,5396027.70305077,63133524126
32,2017-06-30,2017Q2,8.4,5395815.016704765,45324846140
33,2017-09-29,2017Q3,6.0,5395924.209378408,32375545256
34,2017-12-29,2017Q4,3.7,5395810.536188838,19964498984
35,2018-03-30,2018Q1,2.9,5395757.071547421,15647695507
36,2018-06-29,2018Q2,2.8,5395938.205172713,15108626974
37,2018-09-28,2018Q3,1.9,5395974.979602938,10252352461
38,2018-12-28,2018Q4,2.5,5395985.579265322,13489963948
39,2019-03-29,2019Q1,3.1,5395787.139689579,16726940133
40,2019-06-28,2019Q2,4.6,5395929.298339582,24821274772
41,2019-09-30,2019Q3,3.1,5395761.2456747405,16726859862
42,2019-12-31,2019Q4,2.7,5396242.774566474,14569855491
43,2020-03-31,2020Q1,2.3,5395722.407724935,12410161538
44,2020-06-30,2020Q2,3.9,5395833.333333333,21043750000
45,2020-09-30,2020Q3,3.0,5395810.363836825,16187431092
46,2020-12-31,2020Q4,4.6,5395978.93729057,24821503112
47,2021-03-31,2021Q1,6.3,5396038.608485824,33995043233
48,2021-06-30,2021Q2,5.4,5395757.51273786,29137090569
49,2021-09-30,2021Q3,9.4,5395789.935314111,50720425392
50,2021-12-31,2021Q4,10.7,5395660.795520822,57733570512
51,2022-03-31,2022Q1,12.6,5395833.333333333,67987500000
52,2022-06-30,2022Q2,6.9,5396323.434888803,37234631701
