,date,quarter,price,shares_est,market_cap
0,2010-09-30,2010Q3,12.0,13599827.965210743,163197935583
1,2010-12-31,2010Q4,9.2,13600155.884645363,125121434139
2,2011-03-31,2011Q1,5.8,13599863.932354942,78879210808
3,2011-06-30,2011Q2,4.7,13599825.800832285,63919181264
4,2011-09-30,2011Q3,4.6,13600510.154027274,62562346709
5,2011-12-30,2011Q4,3.7,13599565.082323704,50318390805
6,2012-03-30,2012Q1,3.6,13600710.659898477,48962558376
7,2012-06-29,2012Q2,3.1,13600020.718947478,42160064229
8,2012-09-28,2012Q3,2.1,13599558.684459388,28559073237
9,2012-12-28,2012Q4,3.3,13600022.05558006,44880072783
10,2013-03-29,2013Q1,3.1,13599912.309547298,42159728160
11,2013-06-28,2013Q2,3.9,13600701.293008983,53042735043
12,2013-09-30,2013Q3,3.3,13600632.359354556,44882086786
13,2013-12-31,2013Q4,3.0,13599826.011309264,40799478034
14,2014-03-31,2014Q1,4.9,13599248.120300751,66636315789
15,2014-06-30,2014Q2,4.0,13599978.818047024,54399915272
16,2014-09-30,2014Q3,8.1,13600205.338809036,110161663244
17,2014-12-31,2014Q4,8.6,13599843.53608449,116958654410
18,2015-03-31,2015Q1,7.7,13599832.058219817,104718706848
19,2015-06-30,2015Q2,11.0,17014752.273149006,187162275005
20,2015-09-30,2015Q3,10.1,17015112.907477375,171852640366
21,2015-12-31,2015Q4,11.2,17014280.969777483,190559946862
22,2016-03-31,2016Q1,8.2,17014895.16716587,139522140371
23,2016-06-30,2016Q2,10.4,25522850.83248386,265437648658
24,2016-09-30,2016Q3,7.9,28841087.39281153,227844590403
25,2016-12-30,2016Q4,7.9,28840659.34065934,227841208791
26,2017-03-31,2017Q1,10.0,28839783.15262719,288397831526
27,2017-06-30,2017Q2,8.6,28841021.8859328,248032788219
28,2017-09-29,2017Q3,7.4,28839049.03909874,213408962889
29,2017-12-29,2017Q4,7.8,28839602.670574825,224948900830
30,2018-03-30,2018Q1,5.6,28840278.89084789,161505561789
31,2018-06-29,2018Q2,3.8,28840597.158680476,109594269203
32,2018-09-28,2018Q3,2.7,34897696.21241702,94223779774
33,2018-12-28,2018Q4,1.7,34895186.64047151,59321817289
34,2019-03-29,2019Q1,1.8,34894617.50788643,62810311514
35,2019-06-28,2019Q2,1.5,34896731.12790812,52345096692
36,2019-09-30,2019Q3,1.4,34896731.12790812,48855423579
37,2019-12-31,2019Q4,1.4,34897778.651464514,48856890112
38,2020-03-31,2020Q1,0.9,34896449.09688013,31406804187
39,2020-06-30,2020Q2,1.3,34895576.737710185,45364249759
40,2020-09-30,2020Q3,1.2,34896915.400317535,41876298480
41,2020-12-31,2020Q4,2.0,34897259.44706024,69794518894
42,2021-03-31,2021Q1,3.2,34894909.68801314,111663711002
43,2021-06-30,2021Q2,4.1,34897780.76664425,143080901143
44,2021-09-30,2021Q3,4.1,34894467.21311475,143067315574
45,2021-12-31,2021Q4,9.1,34897610.38138946,317568254471
46,2022-03-31,2022Q1,7.5,34897405.25776716,261730539433
47,2022-06-30,2022Q2,2.8,34893909.27164287,97702945961
