,quarter,roa
0,2007Q1,5.24
1,2007Q2,8.53
2,2007Q3,14.4
3,2007Q4,18.23
4,2008Q1,2.55
5,2008Q2,2.08
6,2008Q3,3.8
7,2008Q4,3.16
8,2009Q1,2.7
9,2009Q2,4.7
10,2009Q3,5.28
11,2009Q4,3.57
12,2010Q1,3.66
13,2010Q2,4.02
14,2010Q3,7.87
15,2010Q4,4.38
16,2011Q1,2.99
17,2011Q2,3.42
18,2011Q3,3.08
19,2011Q4,2.1
20,2012Q1,2.95
21,2012Q2,3.02
22,2012Q3,2.99
23,2012Q4,2.98
24,2013Q1,2.14
25,2013Q2,2.78
26,2013Q3,2.41
27,2013Q4,0.36
28,2014Q1,2.49
29,2014Q2,2.2
30,2014Q3,3.53
31,2014Q4,2.56
32,2015Q1,2.41
33,2015Q2,2.67
34,2015Q3,2.69
35,2015Q4,2.99
36,2016Q1,2.67
37,2016Q2,3.03
38,2016Q3,2.8
39,2016Q4,3.09
40,2017Q1,3.03
41,2017Q2,3.02
42,2017Q3,2.05
43,2017Q4,3.41
44,2018Q1,2.7
45,2018Q2,2.89
46,2018Q3,1.89
47,2018Q4,3.34
48,2019Q1,2.89
49,2019Q2,2.65
50,2019Q3,3.6
51,2019Q4,1.57
52,2020Q1,2.21
53,2020Q2,3.11
54,2020Q3,2.28
55,2020Q4,2.82
56,2021Q1,2.59
57,2021Q2,2.67
58,2021Q3,2.19
59,2021Q4,1.56
60,2022Q1,2.65
61,2022Q2,2.57
