,date,quarter,price,shares_est,market_cap
0,2007-03-30,2007Q1,68.0,5249852.382960776,356989962041
1,2007-06-29,2007Q2,39.6,5250122.129946263,207904836346
2,2007-09-28,2007Q3,48.7,5249962.836331203,255673190129
3,2007-12-28,2007Q4,52.8,5249850.845210474,277192124627
4,2008-03-31,2008Q1,30.6,7874795.211090107,240968733459
5,2008-06-30,2008Q2,15.0,7875061.094819159,118125916422
6,2008-09-30,2008Q3,16.5,7874970.045530793,129937005751
7,2008-12-31,2008Q4,12.5,7874938.088162457,98436726102
8,2009-03-31,2009Q1,11.9,7875093.167701864,93713608696
9,2009-06-30,2009Q2,15.4,7875221.657406312,121278413524
10,2009-09-30,2009Q3,23.9,7874877.58511435,188209574284
11,2009-12-31,2009Q4,24.0,7874993.082839909,188999833988
12,2010-03-31,2010Q1,21.9,7875029.599810561,172463148236
13,2010-06-30,2010Q2,33.1,7875077.652905631,260665070311
14,2010-09-30,2010Q3,24.0,7875128.786317741,189003090872
15,2010-12-31,2010Q4,22.4,7874926.714871995,176398358413
16,2011-03-31,2011Q1,16.9,7875041.523640793,133088201750
17,2011-06-30,2011Q2,13.5,7874874.132174466,106310800784
18,2011-09-30,2011Q3,13.8,7875098.358075853,108676357341
19,2011-12-30,2011Q4,12.1,7875172.519552216,95289587487
20,2012-03-30,2012Q1,15.3,7874882.112543225,120485696322
21,2012-06-29,2012Q2,14.0,7874968.515440028,110249559216
22,2012-09-28,2012Q3,13.2,7875210.191082803,103952774522
23,2012-12-28,2012Q4,14.2,7874908.558888076,111823701536
24,2013-03-29,2013Q1,15.3,7875037.745344741,120488077504
25,2013-06-28,2013Q2,13.0,10499773.653236758,136497057492
26,2013-09-30,2013Q3,12.5,10499934.78544411,131249184818
27,2013-12-31,2013Q4,13.0,10499771.196966726,136497025561
28,2014-03-31,2014Q1,16.1,10500299.940011997,169054829034
29,2014-06-30,2014Q2,14.2,10499935.24993525,149099080549
30,2014-09-30,2014Q3,19.0,10499690.517454816,199494119832
31,2014-12-31,2014Q4,19.5,10499969.194750786,204749399298
32,2015-03-31,2015Q1,20.7,10499793.131981796,217345717832
33,2015-06-30,2015Q2,25.5,10499968.456248818,267749195634
34,2015-09-30,2015Q3,28.0,10500252.0478891,294007057341
35,2015-12-31,2015Q4,32.7,10499940.055149265,343348039803
36,2016-03-31,2016Q1,35.0,10499904.671115348,367496663489
37,2016-06-30,2016Q2,33.0,10500272.05126655,346508977692
38,2016-09-30,2016Q3,39.7,10500144.433531689,416855734011
39,2016-12-30,2016Q4,35.0,10499712.74273239,367489945996
40,2017-03-31,2017Q1,39.0,10499528.850950612,409481625187
41,2017-06-30,2017Q2,33.3,10499463.791838348,349632144268
42,2017-09-29,2017Q3,39.9,10499776.060911432,418941064830
43,2017-12-29,2017Q4,41.0,10499648.629655655,430485593816
44,2018-03-30,2018Q1,43.0,10499663.055310767,451485511378
45,2018-06-29,2018Q2,45.5,10499733.447062587,477737871841
46,2018-09-28,2018Q3,49.0,10499733.901011176,514486961150
47,2018-12-28,2018Q4,45.2,10499747.933051018,474588606574
48,2019-03-29,2019Q1,41.5,10499710.62023729,435737990740
49,2019-06-28,2019Q2,36.9,10499505.24440926,387431743519
50,2019-09-30,2019Q3,35.0,10499733.51422065,367490672998
51,2019-12-31,2019Q4,32.1,10499812.365137445,337043976921
52,2020-03-31,2020Q1,25.6,10499704.69310799,268792440144
53,2020-06-30,2020Q2,32.0,10499373.753305191,335979960106
54,2020-09-30,2020Q3,39.6,10499701.025711788,415788160618
55,2020-12-31,2020Q4,30.9,10499386.556831129,324431044606
56,2021-03-31,2021Q1,36.8,10499767.195767196,386391432804
57,2021-06-30,2021Q2,34.9,10499763.125026915,366441733063
58,2021-09-30,2021Q3,33.5,10499769.980343774,351742294342
59,2021-12-31,2021Q4,35.0,10499571.411078002,367484999388
60,2022-03-31,2022Q1,50.0,10499524.639518302,524976231976
61,2022-06-30,2022Q2,46.5,10499554.042001136,488229262953
