,quarter,roa
0,2010Q3,0.0
1,2010Q4,0.0
2,2011Q1,2.02
3,2011Q2,3.94
4,2011Q3,2.1
5,2011Q4,0.52
6,2012Q1,5.49
7,2012Q2,2.65
8,2012Q3,0.91
9,2012Q4,0.55
10,2013Q1,0.58
11,2013Q2,0.26
12,2013Q3,2.76
13,2013Q4,1.83
14,2014Q1,0.78
15,2014Q2,1.05
16,2014Q3,1.66
17,2014Q4,2.34
18,2015Q1,2.94
19,2015Q2,1.98
20,2015Q3,0.22
21,2015Q4,1.5
22,2016Q1,0.08
23,2016Q2,0.25
24,2016Q3,-0.89
25,2016Q4,1.19
26,2017Q1,0.35
27,2017Q2,-0.1
28,2017Q3,0.06
29,2017Q4,-0.58
30,2018Q1,0.2
31,2018Q2,0.06
32,2018Q3,0.02
33,2018Q4,0.17
34,2019Q1,0.07
35,2019Q2,0.03
36,2019Q3,-0.04
37,2019Q4,-0.06
38,2020Q1,0.07
39,2020Q2,0.02
40,2020Q3,-0.75
41,2020Q4,-0.07
42,2021Q1,0.02
43,2021Q2,-1.43
44,2021Q3,-0.69
45,2021Q4,5.46
46,2022Q1,0.03
47,2022Q2,-0.08
