,quarter,roa
0,2011Q3,0.0
1,2012Q2,5.35
2,2012Q3,0.95
3,2012Q4,2.86
4,2013Q1,2.35
5,2013Q2,3.16
6,2013Q3,0.37
7,2013Q4,3.11
8,2014Q1,1.59
9,2014Q2,1.17
10,2014Q3,0.32
11,2014Q4,4.42
12,2015Q1,1.18
13,2015Q2,1.09
14,2015Q3,0.66
15,2015Q4,2.71
16,2016Q1,0.71
17,2016Q2,0.78
18,2016Q3,1.03
19,2016Q4,2.19
20,2017Q1,0.55
21,2017Q2,1.14
22,2017Q3,1.83
23,2017Q4,1.29
24,2018Q1,0.6
25,2018Q2,1.0
26,2018Q3,1.35
27,2018Q4,2.79
28,2019Q1,0.59
29,2019Q2,1.82
30,2019Q3,0.71
31,2019Q4,1.36
32,2020Q1,0.22
33,2020Q2,0.27
34,2020Q3,0.68
35,2020Q4,0.72
36,2021Q1,0.26
37,2021Q2,0.45
38,2021Q3,0.24
39,2021Q4,0.52
40,2022Q1,-0.1
41,2022Q2,0.2
