,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc,lev
0,2010Q3,,0.0,,,,
1,2010Q4,579174.0,21791.0,26578587.490248267,,,0.20577131646829955
2,2011Q1,651989.0,24530.0,26579249.898083977,662.4078357107937,0.0024921991337255337,0.13066046901037562
3,2011Q2,663385.0,24959.0,26578989.542850275,-260.3552337028086,-0.000979552790308554,0.11486943546650606
4,2011Q3,697619.0,26247.0,26578999.5047053,9.96185502409935,3.748017310559713e-05,0.1204428427980114
5,2011Q4,725531.0,27297.0,26579147.89170971,148.38700441271067,0.0005582835274376647,0.11190933157733178
6,2012Q1,769874.0,28965.0,26579457.966511305,310.07480159401894,0.0011665956543760094,0.08845667022843619
7,2012Q2,778005.0,29271.0,26579378.90745106,-79.05906024575233,-0.000297445100282571,0.15955770100586933
8,2012Q3,826666.0,31102.0,26579191.04880715,-187.85864390805364,-0.0007067884179134359,0.1794326359031709
9,2012Q4,957041.0,36007.0,26579304.024217512,112.97541036084294,0.0004250502957410259,0.15544375676812344
10,2013Q1,986995.0,37134.0,26579280.443798136,-23.5804193764925,-8.871729777016829e-05,0.13623857052921698
11,2013Q2,947050.0,35631.0,26579383.121439196,102.67764106020331,0.0003863055835083791,0.13473565136280105
12,2013Q3,1009468.0,37980.0,26578936.282253817,-446.83918537944555,-0.0016811778343356445,0.25560672352924635
13,2013Q4,1133711.0,42654.0,26579242.275050405,305.9927965886891,0.0011512472531089444,0.29729470053819956
14,2014Q1,1214931.0,45710.0,26579107.41632028,-134.8587301261723,-0.0005073862263838305,0.21099858087977053
15,2014Q2,1241922.0,46725.0,26579390.048154093,282.63183381408453,0.001063349585156161,0.33843336277093794
16,2014Q3,1331953.0,50113.0,26578991.47925688,-398.56889721378684,-0.0014995636592338092,0.3427018078594804
17,2014Q4,1476502.0,55551.0,26579215.495670646,224.01641376689076,0.000842825529607447,0.4067397327111014
18,2015Q1,1481358.0,55734.0,26579072.02066961,-143.47500103712082,-0.000539804402973683,0.31254098334739894
19,2015Q2,1522365.0,57277.0,26578993.31319727,-78.7074723392725,-0.0002961266117637039,0.35259653949823555
20,2015Q3,1565293.0,58892.0,26579042.993955035,49.68075776472688,0.00018691702999248672,0.29724481728766405
21,2015Q4,1768696.0,66545.0,26578946.577503946,-96.41645108908415,-0.0003627549752881843,0.3007614272213194
22,2016Q1,1766135.0,66448.0,26579204.791716833,258.2142128869891,0.0009714896096795914,0.27921065304024123
23,2016Q2,1817976.0,68399.0,26578985.07288118,-219.71883565187454,-0.00082666375352329,0.2900361624385759
24,2016Q3,1923207.0,72358.0,26579051.38339921,66.31051803007722,0.0002494841410009597,0.3105220645721692
25,2016Q4,2150097.0,80894.0,26579190.051178087,138.66777887567878,0.0005217155925695054,0.31531242625919115
26,2017Q1,2112362.0,79474.0,26579283.790925335,93.73974724858999,0.0003526797335321522,0.2076839980316707
27,2017Q2,2180707.0,82046.0,26579077.590619896,-206.2003054395318,-0.000775799328387162,0.2983493710524116
28,2017Q3,2307435.0,86814.0,26579065.58849955,-12.002120345830917,-4.515629154030191e-05,0.28229886064034776
29,2017Q4,765217.0,28790.0,26579263.633205973,198.0447064228356,0.0007451098313175788,0.7864516456318996
30,2018Q1,911281.0,34286.0,26578807.676602695,-455.95660327747464,-0.0017154893057104775,0.4681775629479538
31,2018Q2,1059261.0,39853.0,26579203.573131256,395.89652856066823,0.0014894973337759355,0.4105464482846919
32,2018Q3,1194493.0,44941.0,26579137.09085245,-66.48227880522609,-0.0002501295605571289,0.40255066574974674
33,2018Q4,1402194.0,52755.0,26579357.406880863,220.31602841243148,0.0008288990024845224,0.36742236082524005
34,2019Q1,1506758.0,56690.0,26578902.804727465,-454.60215339809656,-0.0017103872072448325,0.2960314933789554
35,2019Q2,1662366.0,62544.0,26579144.282425173,241.47769770771265,0.0009085232208449391,0.24274686608920368
36,2019Q3,1178859.0,44353.0,26579013.820936576,-130.461488597095,-0.0004908439774177366,0.37382864310453023
37,2019Q4,1442071.0,54256.0,26579014.302565616,0.48162904009222984,1.8120650924430228e-06,0.35197402255937255
38,2020Q1,1545036.0,58130.0,26578978.152416997,-36.15014861896634,-0.00013601030262210806,0.26364231662564336
39,2020Q2,1701016.0,63998.0,26579205.600175004,227.44775800779462,0.0008557357260003928,0.27673924280849616
40,2020Q3,1910024.0,71862.0,26579054.2985166,-151.30165840312839,-0.0005692514741262734,0.27000178473819136
41,2020Q4,1498437.0,56376.0,26579342.27330779,287.974791187793,0.0010834534136572322,0.29709599339467363
42,2021Q1,1574762.0,59248.0,26579158.790170133,-183.48313765600324,-0.0006903271059273007,0.21826635289076043
43,2021Q2,1655307.0,62278.0,26579321.750859052,162.96068891882896,0.0006131107875751646,0.1985266276098606
44,2021Q3,1727416.0,64991.0,26579310.98152052,-10.76933853328228,-4.051774908977042e-05,0.20157040587082495
45,2021Q4,1262491.0,47499.0,26579317.45931493,6.477794412523508,2.4371560415120117e-05,0.351097205894034
46,2022Q1,1345024.0,50605.0,26578875.605177354,-441.8541375771165,-0.0016624259962714405,0.23474959961063982
47,2022Q2,1452857.0,54662.0,26578921.37133658,45.76615922525525,0.00017218967837653,0.22822509347829836
