,quarter,roa
0,2010Q3,0.0
1,2010Q4,11.81
2,2011Q1,9.85
3,2011Q2,6.62
4,2011Q3,5.15
5,2011Q4,6.62
6,2012Q1,5.4
7,2012Q2,6.61
8,2012Q3,5.05
9,2012Q4,14.17
10,2013Q1,3.13
11,2013Q2,1.51
12,2013Q3,5.1
13,2013Q4,9.8
14,2014Q1,5.15
15,2014Q2,4.86
16,2014Q3,4.67
17,2014Q4,6.47
18,2015Q1,0.24
19,2015Q2,1.7
20,2015Q3,2.07
21,2015Q4,8.59
22,2016Q1,-0.08
23,2016Q2,2.05
24,2016Q3,3.98
25,2016Q4,7.7
26,2017Q1,-1.28
27,2017Q2,2.39
28,2017Q3,4.05
29,2017Q4,6.26
30,2018Q1,5.53
31,2018Q2,8.49
32,2018Q3,7.17
33,2018Q4,9.89
34,2019Q1,4.84
35,2019Q2,7.21
36,2019Q3,7.62
37,2019Q4,12.85
38,2020Q1,4.79
39,2020Q2,7.05
40,2020Q3,8.44
41,2020Q4,10.68
42,2021Q1,3.69
43,2021Q2,3.95
44,2021Q3,3.41
45,2021Q4,9.72
46,2022Q1,4.46
47,2022Q2,5.93
