,quarter,roa
0,2013Q1,0.48
1,2013Q2,0.42
2,2013Q3,0.32
3,2013Q4,0.36
4,2014Q1,0.26
5,2014Q2,0.3
6,2014Q3,0.67
7,2014Q4,1.59
8,2015Q1,0.49
9,2015Q2,1.09
10,2015Q3,2.7
11,2015Q4,1.81
12,2016Q1,1.73
13,2016Q2,2.27
14,2016Q3,2.48
15,2016Q4,0.03
16,2017Q1,2.25
17,2017Q2,2.77
18,2017Q3,2.52
19,2017Q4,2.36
20,2018Q1,2.41
21,2018Q2,2.91
22,2018Q3,2.9
23,2018Q4,1.21
24,2019Q1,0.63
25,2019Q2,2.73
26,2019Q3,1.77
27,2019Q4,0.38
28,2020Q1,0.37
29,2020Q2,0.75
30,2020Q3,0.75
31,2020Q4,1.46
32,2021Q1,0.53
33,2021Q2,1.87
34,2021Q3,0.54
35,2021Q4,-0.17
36,2022Q1,1.69
37,2022Q2,0.87
