,quarter,roa
0,2010Q3,0.71
1,2010Q4,0.24
2,2011Q1,0.22
3,2011Q2,0.3
4,2011Q3,0.23
5,2011Q4,0.14
6,2012Q1,0.21
7,2012Q2,0.19
8,2012Q3,0.03
9,2012Q4,-0.6
10,2013Q1,0.1
11,2013Q2,-0.05
12,2013Q3,0.01
13,2013Q4,0.05
14,2014Q1,0.01
15,2014Q2,0.0
16,2014Q3,0.02
17,2014Q4,-0.01
18,2015Q1,0.04
19,2015Q2,-0.05
20,2015Q3,0.0
21,2015Q4,0.02
22,2016Q1,0.02
23,2016Q2,0.0
24,2016Q3,0.0
25,2016Q4,0.01
26,2017Q1,0.01
27,2017Q2,-0.01
28,2017Q3,0.0
29,2017Q4,0.02
30,2018Q1,0.01
31,2018Q2,0.0
32,2018Q3,0.0
33,2018Q4,0.04
34,2019Q1,0.02
35,2019Q2,0.01
36,2019Q3,0.0
37,2019Q4,0.03
38,2020Q1,0.02
39,2020Q2,0.01
40,2020Q3,0.0
41,2020Q4,-0.02
42,2021Q1,0.03
43,2021Q2,0.1
44,2021Q3,0.08
45,2021Q4,-0.21
46,2022Q1,0.03
47,2022Q2,-0.01
