,date,quarter,price,shares_est,market_cap
0,2018-09-28,2018Q3,19.25,14999926.713081716,288748589227
1,2018-12-28,2018Q4,16.4,14999545.316762656,245992543195
2,2019-03-29,2019Q1,19.55,14999694.819562066,293244033722
3,2019-06-28,2019Q2,14.7,14999622.071050642,220494444444
4,2019-09-30,2019Q3,14.15,14999473.36743906,212242548149
5,2019-12-31,2019Q4,13.4,14999748.827863362,200996634293
6,2020-03-31,2020Q1,11.15,15000170.59024224,167251902081
7,2020-06-30,2020Q2,11.5,15000254.43134594,172502925960
8,2020-09-30,2020Q3,12.25,14999748.806832451,183746922884
9,2020-12-31,2020Q4,10.0,15000246.588854184,150002465889
10,2021-03-31,2021Q1,12.2,14999836.17300131,182998001311
11,2021-06-30,2021Q2,9.65,15000477.707006369,144754609873
12,2021-09-30,2021Q3,11.15,14999603.709281128,167245581358
13,2021-12-31,2021Q4,11.4,29999137.484905984,341990167328
14,2022-03-31,2022Q1,10.7,29999414.61782907,320993736411
15,2022-06-30,2022Q2,6.53,29999179.99179992,195894645346
