,date,quarter,price,shares_est,market_cap
0,2008-06-30,2008Q2,12.1,5000064.254963696,60500777485
1,2008-09-30,2008Q3,14.2,5000000.0,71000000000
2,2008-12-31,2008Q4,8.5,5000067.957866123,42500577642
3,2009-03-31,2009Q1,7.8,5000137.164803511,39001069885
4,2009-06-30,2009Q2,13.0,4999861.668280536,64998201688
5,2009-09-30,2009Q3,16.3,5000000.0,81500000000
6,2009-12-31,2009Q4,12.2,5000000.0,61000000000
7,2010-03-31,2010Q1,11.7,5000000.0,58500000000
8,2010-06-30,2010Q2,15.1,5000067.572133252,75501020339
9,2010-09-30,2010Q3,12.7,5000131.156141386,63501665683
10,2010-12-31,2010Q4,10.0,5000000.0,50000000000
11,2011-03-31,2011Q1,7.1,4999932.691660496,35499522111
12,2011-06-30,2011Q2,4.2,5000066.330591669,21000278588
13,2011-09-30,2011Q3,4.5,5000128.965695125,22500580346
14,2011-12-30,2011Q4,3.4,4999874.725963044,16999574068
15,2012-03-30,2012Q1,4.2,4999871.909824517,20999462021
16,2012-06-29,2012Q2,4.7,5000061.4024315365,23500288591
17,2012-09-28,2012Q3,2.9,5000061.072431904,14500177110
18,2012-12-28,2012Q4,3.3,5000059.608965188,16500196710
19,2013-03-29,2013Q1,4.0,4999881.305637982,19999525223
20,2013-06-28,2013Q2,6.2,4999941.75888177,30999638905
21,2013-09-30,2013Q3,7.2,4999941.1626265,35999576371
22,2013-12-31,2013Q4,6.7,4999941.107184923,33499605418
23,2014-03-31,2014Q1,7.8,4999941.100247379,38999540582
24,2014-06-30,2014Q2,5.1,4999886.589169266,25499421605
25,2014-09-30,2014Q3,7.4,4999889.636905419,36999183313
26,2014-12-31,2014Q4,8.7,5000054.203479864,43500471570
27,2015-03-31,2015Q1,8.3,5000058.234334964,41500483345
28,2015-06-30,2015Q2,8.0,4999940.433643078,39999523469
29,2015-09-30,2015Q3,7.0,4999940.568168311,34999583977
30,2015-12-31,2015Q4,4.9,7191836.389757458,35239998310
31,2016-03-31,2016Q1,4.2,4999941.748703909,20999755345
32,2016-06-30,2016Q2,4.0,10500113.301608885,42000453206
33,2016-09-30,2016Q3,3.9,10499852.333136445,40949424099
34,2016-12-30,2016Q4,6.0,10500000.0,63000000000
35,2017-03-31,2017Q1,4.1,10500073.986386504,43050303344
36,2017-06-30,2017Q2,4.1,10500400.5534921,43051642269
37,2017-09-29,2017Q3,4.5,10500000.0,47250000000
38,2017-12-29,2017Q4,3.9,10500186.192001192,40950726149
39,2018-03-30,2018Q1,2.9,10500391.486938572,30451135312
40,2018-06-29,2018Q2,3.8,10499855.407750145,39899450549
41,2018-09-28,2018Q3,3.1,10500323.950759484,32551004247
42,2018-12-28,2018Q4,3.4,10500181.488203268,35700617060
43,2019-03-29,2019Q1,3.2,10500366.676444706,33601173365
44,2019-06-28,2019Q2,2.0,11499672.32214374,22999344644
45,2019-09-30,2019Q3,2.8,11500000.0,32200000000
46,2019-12-31,2019Q4,3.9,11499672.32214374,44848722056
47,2020-03-31,2020Q1,3.0,11500180.336146576,34500541008
48,2020-06-30,2020Q2,3.0,11499715.868731352,34499147606
49,2020-09-30,2020Q3,3.7,11500108.735048931,42550402320
50,2020-12-31,2020Q4,3.2,11500361.1151235,36801155568
51,2021-03-31,2021Q1,3.3,11499778.826304926,37949270127
52,2021-06-30,2021Q2,3.4,11500000.0,39100000000
53,2021-09-30,2021Q3,3.3,11499664.304364042,37948892204
54,2021-12-31,2021Q4,7.5,11500037.232854271,86250279246
55,2022-03-31,2022Q1,5.1,11500120.18267767,58650612932
56,2022-06-30,2022Q2,3.6,11499579.124579124,41398484848
