,quarter,roa
0,2008Q1,-0.93
1,2008Q2,1.15
2,2008Q3,-2.96
3,2008Q4,1.16
4,2009Q1,0.59
5,2009Q2,-0.22
6,2009Q3,0.05
7,2009Q4,0.23
8,2010Q1,0.01
9,2010Q2,0.52
10,2010Q3,0.5
11,2010Q4,-0.7
12,2011Q1,0.17
13,2011Q2,0.11
14,2011Q3,0.52
15,2011Q4,0.05
16,2012Q1,0.07
17,2012Q2,0.0
18,2012Q3,0.18
19,2012Q4,0.22
20,2013Q1,0.83
21,2013Q2,1.22
22,2013Q3,-0.2
23,2013Q4,-0.02
24,2014Q1,0.16
25,2014Q2,0.57
26,2014Q3,0.34
27,2014Q4,0.22
28,2015Q1,0.3
29,2015Q2,-0.36
30,2015Q3,0.01
31,2015Q4,0.21
32,2016Q1,0.08
33,2016Q2,0.46
34,2016Q3,0.83
35,2016Q4,1.57
36,2017Q1,0.35
37,2017Q2,0.41
38,2017Q3,0.23
39,2017Q4,-0.73
40,2018Q1,1.04
41,2018Q2,-0.42
42,2018Q3,0.13
43,2018Q4,-0.23
44,2019Q1,0.07
45,2019Q2,1.06
46,2019Q3,1.32
47,2019Q4,-1.31
48,2020Q1,0.28
49,2020Q2,0.46
50,2020Q3,-0.55
51,2020Q4,0.11
52,2021Q1,-1.08
53,2021Q2,-0.87
54,2021Q3,0.55
55,2021Q4,0.06
56,2022Q1,-1.32
57,2022Q2,-1.25
