,date,quarter,price,shares_est,market_cap
0,2008-06-30,2008Q2,12.4,3500026.993467581,43400334719
1,2008-09-30,2008Q3,14.0,3500026.245341452,49000367435
2,2008-12-31,2008Q4,10.8,3500000.0,37800000000
3,2009-03-31,2009Q1,10.4,3500078.9182932605,36400820750
4,2009-06-30,2009Q2,18.5,3500025.7082626354,64750475603
5,2009-09-30,2009Q3,28.5,3500025.454360332,99750725449
6,2009-12-31,2009Q4,29.0,3500068.2159261447,101501978262
7,2010-03-31,2010Q1,25.4,3500023.089355807,88900586470
8,2010-06-30,2010Q2,31.0,3499939.649969825,108498129149
9,2010-09-30,2010Q3,30.9,5399899.690713032,166856900443
10,2010-12-31,2010Q4,25.8,5400064.241548222,139321657432
11,2011-03-31,2011Q1,22.0,5399897.545755134,118797746007
12,2011-06-30,2011Q2,14.5,5399964.784082405,78299489369
13,2011-09-30,2011Q3,10.4,5400050.437121722,56160524546
14,2011-12-30,2011Q4,8.7,5400095.545204825,46980831243
15,2012-03-30,2012Q1,10.9,5400079.127835414,58860862493
16,2012-06-29,2012Q2,10.0,5399879.216633595,53998792166
17,2012-09-28,2012Q3,9.5,5399915.433403806,51299196617
18,2012-12-28,2012Q4,8.8,5400094.432759583,47520831008
19,2013-03-29,2013Q1,8.1,5399938.096922533,43739498585
20,2013-06-28,2013Q2,10.4,5399940.160711233,56159377671
21,2013-09-27,2013Q3,8.0,5400051.135637278,43200409085
22,2013-12-31,2013Q4,9.6,5399884.043566489,51838886818
23,2014-03-31,2014Q1,10.9,5399902.516838001,58858937434
24,2014-06-30,2014Q2,10.3,5400017.715576421,55620182470
25,2014-09-30,2014Q3,10.4,5400026.308866088,56160273612
26,2014-12-31,2014Q4,9.9,5399900.953324254,53459019438
27,2015-03-31,2015Q1,10.8,5400005.86647894,58320063358
28,2015-06-30,2015Q2,11.1,5400067.323066566,59940747286
29,2015-09-30,2015Q3,11.2,5400064.319022351,60480720373
30,2015-12-31,2015Q4,10.4,5400053.142022054,56160552677
31,2016-03-31,2016Q1,10.0,5400027.188689505,54000271887
32,2016-06-30,2016Q2,11.0,5400005.293526018,59400058229
33,2016-09-30,2016Q3,10.8,5400041.584364279,58320449111
34,2016-12-30,2016Q4,11.5,5399950.611186566,62099432029
35,2017-03-31,2017Q1,11.0,5400020.550760378,59400226058
36,2017-06-30,2017Q2,11.7,5400058.169126736,63180680579
37,2017-09-29,2017Q3,10.1,5399953.970080553,54539535098
38,2017-12-29,2017Q4,9.5,8099907.132800096,76949117762
39,2018-03-30,2018Q1,9.0,8100088.123644251,72900793113
40,2018-06-29,2018Q2,9.0,8099917.347782166,72899256130
41,2018-09-28,2018Q3,8.1,8099983.163093501,65609863621
42,2018-12-28,2018Q4,9.6,8099974.43835383,77759754608
43,2019-03-29,2019Q1,9.5,11487899.820058022,109135048291
44,2019-06-28,2019Q2,8.8,11488175.832328666,101095947324
45,2019-09-30,2019Q3,8.5,22988577.98996797,195402912915
46,2019-12-31,2019Q4,9.1,22987770.62609713,209188712697
47,2020-03-31,2020Q1,10.4,22987655.06082579,239071612633
48,2020-06-30,2020Q2,8.0,22987749.04096028,183901992328
49,2020-09-30,2020Q3,8.8,22987980.62897485,202294229535
50,2020-12-31,2020Q4,9.0,22988649.59254948,206897846333
51,2021-03-31,2021Q1,12.9,38117240.42582607,491712401493
52,2021-06-30,2021Q2,17.2,38116989.673221104,655612222379
53,2021-09-30,2021Q3,32.4,38116167.500514016,1234963827017
54,2021-12-31,2021Q4,57.5,38115809.89330747,2191659068865
55,2022-03-31,2022Q1,57.6,38117145.42190305,2195547576302
56,2022-06-30,2022Q2,27.5,38115701.94662885,1048181803532
