quarter,trend
2005Q1,5.0359712230215825
2005Q2,10.071942446043165
2005Q3,8.273381294964029
2005Q4,13.309352517985612
2006Q1,12.23021582733813
2006Q2,9.712230215827338
2006Q3,16.18705035971223
2006Q4,6.83453237410072
2007Q1,14.028776978417266
2007Q2,15.827338129496402
2007Q3,10.431654676258994
2007Q4,8.273381294964029
2008Q1,7.913669064748201
2008Q2,7.553956834532374
2008Q3,13.66906474820144
2008Q4,78.05755395683454
2009Q1,75.53956834532374
2009Q2,83.45323741007195
2009Q3,87.41007194244604
2009Q4,100.0
2010Q1,84.1726618705036
2010Q2,57.9136690647482
2010Q3,55.39568345323741
2010Q4,47.84172661870504
2011Q1,38.1294964028777
2011Q2,30.575539568345324
2011Q3,23.741007194244606
2011Q4,19.424460431654676
2012Q1,15.467625899280575
2012Q2,13.309352517985612
2012Q3,11.151079136690647
2012Q4,9.712230215827338
2013Q1,7.913669064748201
2013Q2,7.913669064748201
2013Q3,6.474820143884892
2013Q4,6.83453237410072
2014Q1,5.39568345323741
2014Q2,4.676258992805756
2014Q3,6.474820143884892
2014Q4,5.39568345323741
2015Q1,3.9568345323741005
2015Q2,4.676258992805756
2015Q3,4.316546762589928
2015Q4,3.9568345323741005
2016Q1,2.8776978417266186
2016Q2,3.237410071942446
2016Q3,2.5179856115107913
2016Q4,3.237410071942446
2017Q1,2.8776978417266186
2017Q2,3.237410071942446
2017Q3,2.8776978417266186
2017Q4,3.237410071942446
2018Q1,2.5179856115107913
2018Q2,2.5179856115107913
2018Q3,2.5179856115107913
2018Q4,2.8776978417266186
2019Q1,2.158273381294964
2019Q2,2.8776978417266186
2019Q3,2.5179856115107913
2019Q4,2.5179856115107913
2020Q1,2.158273381294964
2020Q2,3.237410071942446
2020Q3,2.8776978417266186
2020Q4,2.5179856115107913
2021Q1,2.5179856115107913
2021Q2,3.237410071942446
2021Q3,2.158273381294964
2021Q4,2.8776978417266186
2022Q1,3.597122302158273
2022Q2,4.316546762589928
2022Q3,5.0359712230215825
