,quarter,roa
0,2008Q2,2.38
1,2008Q3,0.94
2,2008Q4,0.14
3,2009Q1,0.9
4,2009Q2,0.9
5,2009Q3,1.44
6,2009Q4,1.3
7,2010Q1,1.45
8,2010Q2,1.59
9,2010Q3,0.98
10,2010Q4,1.06
11,2011Q1,1.34
12,2011Q2,1.21
13,2011Q3,0.86
14,2011Q4,0.84
15,2012Q1,1.06
16,2012Q2,1.02
17,2012Q3,0.83
18,2012Q4,0.83
19,2013Q1,2.89
20,2013Q2,1.5
21,2013Q3,0.81
22,2013Q4,0.69
23,2014Q1,1.44
24,2014Q2,1.26
25,2014Q3,0.75
26,2014Q4,0.6
27,2015Q1,1.3
28,2015Q2,1.7
29,2015Q3,0.56
30,2015Q4,1.52
31,2016Q1,1.56
32,2016Q2,3.58
33,2016Q3,0.75
34,2016Q4,0.47
35,2017Q1,0.16
36,2017Q2,0.15
37,2017Q3,0.15
38,2017Q4,0.11
39,2018Q1,0.36
40,2018Q2,0.2
41,2018Q3,0.4
42,2018Q4,0.1
43,2019Q1,0.01
44,2019Q2,0.07
45,2019Q3,0.06
46,2019Q4,0.49
47,2020Q1,0.37
48,2020Q2,0.44
49,2020Q3,0.02
50,2020Q4,0.43
51,2021Q1,0.16
52,2021Q2,0.12
53,2021Q3,0.04
54,2021Q4,0.55
55,2022Q1,0.29
56,2022Q2,0.41
