,quarter,roa
0,2004Q4,7.28
1,2005Q1,1.36
2,2005Q2,0.7
3,2005Q3,0.39
4,2005Q4,4.04
5,2006Q1,1.05
6,2006Q2,0.71
7,2006Q3,0.17
8,2006Q4,3.67
9,2007Q1,0.71
10,2007Q2,0.6
11,2007Q3,0.8
12,2007Q4,1.42
13,2008Q1,0.38
14,2008Q2,0.21
15,2008Q3,0.23
16,2008Q4,1.74
17,2009Q1,0.62
18,2009Q2,0.55
19,2009Q3,1.31
20,2009Q4,0.02
21,2010Q1,0.57
22,2010Q2,0.57
23,2010Q3,0.73
24,2010Q4,0.44
25,2011Q1,0.4
26,2011Q2,0.01
27,2011Q3,0.16
28,2011Q4,0.94
29,2012Q1,0.19
30,2012Q2,0.06
31,2012Q3,0.9
32,2012Q4,-0.09
33,2013Q1,0.13
34,2013Q2,0.0
35,2013Q3,0.02
36,2013Q4,0.61
37,2014Q1,0.0
38,2014Q2,-2.1
39,2014Q3,0.0
40,2014Q4,-1.15
41,2015Q1,-0.43
42,2015Q2,-1.41
43,2015Q3,-1.3
44,2015Q4,-1.76
45,2016Q1,0.25
46,2016Q2,-0.21
47,2016Q3,0.34
48,2016Q4,0.21
49,2017Q1,0.6
50,2017Q2,1.49
51,2017Q3,0.77
52,2017Q4,0.55
53,2018Q1,0.71
54,2018Q2,1.3
55,2018Q3,1.08
56,2018Q4,0.47
57,2019Q1,0.92
58,2019Q2,1.71
59,2019Q3,1.45
60,2019Q4,0.81
61,2020Q1,1.12
62,2020Q2,1.24
63,2020Q3,2.71
64,2020Q4,4.14
65,2021Q1,1.87
66,2021Q2,1.96
67,2021Q3,1.45
68,2021Q4,2.51
69,2022Q1,2.19
70,2022Q2,4.23
