,quarter,roa
0,2010Q3,0.0
1,2011Q2,5.0
2,2011Q3,2.73
3,2011Q4,0.37
4,2012Q1,0.27
5,2012Q2,0.29
6,2012Q3,0.34
7,2012Q4,0.46
8,2013Q1,0.12
9,2013Q2,1.1
10,2013Q3,1.97
11,2013Q4,0.48
12,2014Q1,0.23
13,2014Q2,2.16
14,2014Q3,4.66
15,2014Q4,3.6
16,2015Q1,2.42
17,2015Q2,3.77
18,2015Q3,4.36
19,2015Q4,1.87
20,2016Q1,0.33
21,2016Q2,1.71
22,2016Q3,1.8
23,2016Q4,3.01
24,2017Q1,1.86
25,2017Q2,2.31
26,2017Q3,3.76
27,2017Q4,4.73
28,2018Q1,3.32
29,2018Q2,1.96
30,2018Q3,2.56
31,2018Q4,0.55
32,2019Q1,0.85
33,2019Q2,1.29
34,2019Q3,0.72
35,2019Q4,0.56
36,2020Q1,0.17
37,2020Q2,3.39
38,2020Q3,7.41
39,2020Q4,3.13
40,2021Q1,2.17
41,2021Q2,3.89
42,2021Q3,4.14
43,2021Q4,1.25
44,2022Q1,1.48
45,2022Q2,-7.83
