quarter,quarter,change_perc_mean,change_perc_stdv
2010Q3,2010Q3,-4.229166666666667,5.1568074308420595
2010Q4,2010Q4,0.11242424242424243,2.0253585138333188
2011Q1,2011Q1,0.2819298245614036,1.5719169809463438
2011Q2,2011Q2,0.004262295081967282,2.0631775323647368
2011Q3,2011Q3,-0.0990769230769231,2.751990031707125
2011Q4,2011Q4,-0.16569230769230772,2.885682311663249
2012Q1,2012Q1,0.7779661016949153,2.937693077828374
2012Q2,2012Q2,0.0014516129032257916,2.295435132701418
2012Q3,2012Q3,0.22656250000000008,1.8876551497256362
2012Q4,2012Q4,-0.03600000000000001,1.9528671229758572
2013Q1,2013Q1,0.18775862068965513,1.8925310659142944
2013Q2,2013Q2,-0.1408196721311475,1.9972608701936156
2013Q3,2013Q3,0.36870370370370376,3.4666263553937497
2013Q4,2013Q4,0.3868421052631578,2.264374052497524
2014Q1,2014Q1,0.06821428571428569,2.877720756648698
2014Q2,2014Q2,0.08918032786885258,3.422099888996992
2014Q3,2014Q3,-0.06656250000000002,1.2337505327188831
2014Q4,2014Q4,-0.02530303030303029,2.5301263086117136
2015Q1,2015Q1,0.09678571428571424,2.9338569755948822
2015Q2,2015Q2,0.19803278688524592,1.8723949188780762
2015Q3,2015Q3,0.23538461538461544,2.1255396939094355
2015Q4,2015Q4,0.31348484848484837,2.8063869421371086
2016Q1,2016Q1,0.24610169491525427,3.017412694476872
2016Q2,2016Q2,0.597258064516129,2.791024942094376
2016Q3,2016Q3,0.07276923076923077,3.1270885559156234
2016Q4,2016Q4,-0.20723076923076916,1.5300546433178333
2017Q1,2017Q1,-0.13169491525423732,1.0783354870168682
2017Q2,2017Q2,0.0879032258064516,1.6776301953793153
2017Q3,2017Q3,-0.22984375,1.4117067146593465
2017Q4,2017Q4,0.057076923076923074,2.5438963244628083
2018Q1,2018Q1,-0.1179661016949153,1.62636868583952
2018Q2,2018Q2,0.03032258064516131,2.371225710396564
2018Q3,2018Q3,0.24078125,2.4787966260453174
2018Q4,2018Q4,0.07215384615384615,2.7497735658525664
2019Q1,2019Q1,0.0987931034482759,2.728052500900762
2019Q2,2019Q2,0.08688524590163929,2.209661015467913
2019Q3,2019Q3,0.4596923076923076,3.2233062263530208
2019Q4,2019Q4,0.5493939393939392,5.534081781605795
2020Q1,2020Q1,-0.4215254237288135,3.5874536227012257
2020Q2,2020Q2,0.6133870967741936,3.8648817951293912
2020Q3,2020Q3,0.36292307692307707,2.269846307487665
2020Q4,2020Q4,0.07121212121212118,1.1905079913168484
2021Q1,2021Q1,0.05913793103448282,2.5854127122999073
2021Q2,2021Q2,0.14080645161290317,1.54682678715682
2021Q3,2021Q3,0.06349206349206343,2.2069429730344914
2021Q4,2021Q4,-0.20878787878787874,1.1874193286302281
2022Q1,2022Q1,0.058620689655172434,1.5656156776459362
2022Q2,2022Q2,-0.18800000000000008,1.9944072650747764
2022Q3,2022Q3,0.13515625,1.914032552000892
