,quarter,roa
0,2008Q2,12.37
1,2008Q3,8.3
2,2008Q4,1.03
3,2009Q1,1.8
4,2009Q2,2.88
5,2009Q3,4.84
6,2009Q4,4.35
7,2010Q1,2.03
8,2010Q2,2.7
9,2010Q3,2.31
10,2010Q4,4.96
11,2011Q1,2.91
12,2011Q2,2.55
13,2011Q3,2.39
14,2011Q4,4.29
15,2012Q1,1.67
16,2012Q2,0.52
17,2012Q3,0.16
18,2012Q4,2.64
19,2013Q1,2.17
20,2013Q2,-2.75
21,2013Q3,-1.17
22,2013Q4,1.14
23,2014Q1,0.04
24,2014Q2,0.14
25,2014Q3,0.13
26,2014Q4,0.01
27,2015Q1,0.38
28,2015Q2,0.92
29,2015Q3,1.13
30,2015Q4,0.05
31,2016Q1,0.25
32,2016Q2,0.26
33,2016Q3,0.17
34,2016Q4,0.47
35,2017Q1,0.16
36,2017Q2,0.16
37,2017Q3,0.3
38,2017Q4,0.52
39,2018Q1,0.14
40,2018Q2,0.4
41,2018Q3,0.23
42,2018Q4,0.05
43,2019Q1,0.11
44,2019Q2,0.16
45,2019Q3,0.07
46,2019Q4,-0.68
47,2020Q1,-3.29
48,2020Q2,-1.36
49,2020Q3,-0.67
50,2020Q4,-0.38
51,2021Q1,0.47
52,2021Q2,0.78
53,2021Q3,-0.45
54,2021Q4,-0.4
55,2022Q1,0.19
56,2022Q2,0.41
