,timestamp,delta_volume,date,note
0,1359046800,95513523,2013-01-25,"Giao dịch lần đầu - 95,513,523 CP"
1,1395075600,25500000,2014-03-18,"Niêm yết cổ phiếu bổ sung - 25,500,000 CP"
2,1422205200,12955756,2015-01-26,"Niêm yết cổ phiếu bổ sung - 12,955,756 CP"
3,1422896400,12955756,2015-02-03,"Giao dịch bổ sung - 12,955,756 CP"
4,1423760400,25500000,2015-02-13,"Giao dịch bổ sung - 25,500,000 CP"
5,1438275600,7602878,2015-07-31,"Niêm yết cổ phiếu bổ sung - 7,602,878 CP"
6,1439226000,502878,2015-08-11,"Giao dịch bổ sung - 502,878 CP"
7,1467824400,7100000,2016-07-07,"Giao dịch bổ sung - 7,100,000 CP"
8,1472144400,542353,2016-08-26,"Niêm yết cổ phiếu bổ sung - 542,353 CP"
9,1472576400,542353,2016-08-31,"Giao dịch bổ sung - 542,353 CP"
10,1501174800,15111899,2017-07-28,"Niêm yết cổ phiếu bổ sung - 15,111,899 CP"
11,1502038800,15111899,2017-08-07,"Giao dịch bổ sung - 15,111,899 CP"
12,1526922000,31445281,2018-05-22,"Niêm yết cổ phiếu bổ sung - 31,445,281 CP"
13,1528045200,31304053,2018-06-04,"Giao dịch bổ sung - 31,304,053 CP"
14,1531846800,21224257,2018-07-18,"Niêm yết cổ phiếu bổ sung - 21,224,257 CP"
15,1532451600,21224257,2018-07-25,"Giao dịch bổ sung - 21,224,257 CP"
16,1537722000,1680616,2018-09-24,"Niêm yết cổ phiếu bổ sung - 1,680,616 CP"
17,1538499600,1680616,2018-10-03,"Giao dịch bổ sung - 1,680,616 CP"
18,1542819600,27560355,2018-11-22,"Niêm yết cổ phiếu bổ sung - 27,560,355 CP"
19,1543510800,27560355,2018-11-30,"Giao dịch bổ sung - 27,560,355 CP"
20,1555606800,141228,2019-04-19,"Giao dịch bổ sung - 141,228 CP"
21,1570122000,18855693,2019-10-04,"Niêm yết cổ phiếu bổ sung - 18,855,693 CP"
22,1570986000,1709964,2019-10-14,"Niêm yết cổ phiếu bổ sung - 1,709,964 CP"
23,1571072400,18855693,2019-10-15,"Giao dịch bổ sung - 18,855,693 CP"
24,1571331600,1709964,2019-10-18,"Giao dịch bổ sung - 1,709,964 CP"
25,1603990800,25568085,2020-10-30,"Niêm yết cổ phiếu bổ sung - 25,568,085 CP"
26,1604941200,25568085,2020-11-10,"Giao dịch bổ sung - 25,568,085 CP"
27,1632243600,60000000,2021-09-22,"Niêm yết cổ phiếu bổ sung - 60,000,000 CP"
28,1640019600,37669353,2021-12-21,"Niêm yết cổ phiếu bổ sung - 37,669,353 CP"
29,1640710800,36381701,2021-12-29,"Giao dịch bổ sung - 36,381,701 CP"
30,1662310800,60000000,2022-09-05,"Giao dịch bổ sung - 60,000,000 CP"
31,1669568400,1287652,2022-11-28,"Giao dịch bổ sung - 1,287,652 CP"
