,quarter,price,price_diff,price_diff_perc
1,2011Q2,23.1,-2.099999999999998,-8.333333333333325
2,2011Q3,15.5,-7.600000000000001,-32.900432900432904
3,2011Q4,13.7,-1.8000000000000007,-11.612903225806456
4,2012Q1,11.6,-2.0999999999999996,-15.32846715328467
5,2012Q2,14.6,3.0,25.862068965517242
6,2012Q3,10.3,-4.299999999999999,-29.452054794520542
7,2012Q4,9.6,-0.7000000000000011,-6.796116504854379
8,2013Q1,7.0,-2.5999999999999996,-27.08333333333333
9,2013Q2,13.5,6.5,92.85714285714286
10,2013Q3,8.8,-4.699999999999999,-34.81481481481481
11,2013Q4,8.8,0.0,0.0
12,2014Q1,13.5,4.699999999999999,53.4090909090909
13,2014Q2,9.2,-4.300000000000001,-31.851851851851855
14,2014Q3,10.1,0.9000000000000004,9.782608695652177
15,2014Q4,13.4,3.3000000000000007,32.67326732673268
16,2015Q1,14.7,1.299999999999999,9.701492537313424
17,2015Q2,15.0,0.3000000000000007,2.040816326530617
18,2015Q3,13.6,-1.4000000000000004,-9.333333333333336
19,2015Q4,12.6,-1.0,-7.352941176470589
20,2016Q1,12.9,0.3000000000000007,2.3809523809523867
21,2016Q2,25.0,12.1,93.7984496124031
22,2016Q3,41.5,16.5,66.0
23,2016Q4,35.0,-6.5,-15.662650602409638
24,2017Q1,40.5,5.5,15.714285714285714
25,2017Q2,33.1,-7.399999999999999,-18.2716049382716
26,2017Q3,35.25,2.1499999999999986,6.495468277945615
27,2017Q4,38.8,3.549999999999997,10.070921985815595
28,2018Q1,31.7,-7.099999999999998,-18.298969072164944
29,2018Q2,15.6,-16.1,-50.788643533123036
30,2018Q3,14.9,-0.6999999999999993,-4.487179487179483
31,2018Q4,7.91,-6.99,-46.91275167785235
32,2019Q1,7.3,-0.6100000000000003,-7.7117572692793965
33,2019Q2,6.36,-0.9399999999999995,-12.876712328767116
34,2019Q3,5.58,-0.7800000000000002,-12.26415094339623
35,2019Q4,6.9,1.3200000000000003,23.655913978494628
36,2020Q1,4.4,-2.5,-36.231884057971016
37,2020Q2,7.14,2.7399999999999993,62.27272727272725
38,2020Q3,8.37,1.2299999999999995,17.226890756302517
39,2020Q4,15.0,6.630000000000001,79.2114695340502
40,2021Q1,23.9,8.899999999999999,59.33333333333333
41,2021Q2,35.5,11.600000000000001,48.5355648535565
42,2021Q3,44.25,8.75,24.64788732394366
43,2021Q4,38.75,-5.5,-12.429378531073446
44,2022Q1,47.15,8.399999999999999,21.677419354838708
45,2022Q2,17.8,-29.349999999999998,-62.24814422057264
