,quarter,roa
0,2010Q1,0.0
1,2010Q2,0.0
2,2010Q3,3.63
3,2010Q4,0.74
4,2011Q1,3.09
5,2011Q2,-0.63
6,2011Q3,0.1
7,2011Q4,-1.84
8,2012Q1,0.06
9,2012Q2,0.14
10,2012Q3,-2.47
11,2012Q4,-2.14
12,2013Q1,1.11
13,2013Q2,0.71
14,2013Q3,0.08
15,2013Q4,0.56
16,2014Q1,0.42
17,2014Q2,1.05
18,2014Q3,0.87
19,2014Q4,0.73
20,2015Q1,0.68
21,2015Q2,1.45
22,2015Q3,1.13
23,2015Q4,0.67
24,2016Q1,1.75
25,2016Q2,5.74
26,2016Q3,3.06
27,2016Q4,1.12
28,2017Q1,2.2
29,2017Q2,2.51
30,2017Q3,2.62
31,2017Q4,1.66
32,2018Q1,1.25
33,2018Q2,1.15
34,2018Q3,0.01
35,2018Q4,-1.99
36,2019Q1,-1.34
37,2019Q2,1.76
38,2019Q3,0.08
39,2019Q4,0.09
40,2020Q1,0.52
41,2020Q2,0.22
42,2020Q3,1.03
43,2020Q4,1.95
44,2021Q1,3.57
45,2021Q2,7.01
46,2021Q3,4.06
47,2021Q4,2.9
48,2022Q1,3.18
49,2022Q2,1.23
