,quarter,price,price_diff,price_diff_perc
1,2010Q3,19.2,-8.5,-30.685920577617328
2,2010Q4,29.0,9.8,51.04166666666667
3,2011Q1,25.4,-3.6000000000000014,-12.41379310344828
4,2011Q2,27.0,1.6000000000000014,6.2992125984252025
5,2011Q3,22.9,-4.100000000000001,-15.185185185185189
6,2011Q4,19.0,-3.8999999999999986,-17.030567685589517
7,2012Q1,22.7,3.6999999999999993,19.47368421052631
8,2012Q2,8.4,-14.299999999999999,-62.99559471365639
9,2012Q3,3.5,-4.9,-58.333333333333336
10,2012Q4,5.4,1.9000000000000004,54.28571428571429
11,2013Q1,4.4,-1.0,-18.51851851851852
12,2013Q2,4.5,0.09999999999999964,2.2727272727272645
13,2013Q3,3.8,-0.7000000000000002,-15.555555555555559
14,2013Q4,4.9,1.1000000000000005,28.947368421052648
15,2014Q1,9.4,4.5,91.83673469387755
16,2014Q2,8.6,-0.8000000000000007,-8.510638297872347
17,2014Q3,11.1,2.5,29.069767441860467
18,2014Q4,9.9,-1.1999999999999993,-10.810810810810805
19,2015Q1,9.3,-0.5999999999999996,-6.060606060606057
20,2015Q2,8.9,-0.40000000000000036,-4.301075268817208
21,2015Q3,6.6,-2.3000000000000007,-25.84269662921349
22,2015Q4,7.0,0.40000000000000036,6.060606060606066
23,2016Q1,7.2,0.20000000000000018,2.85714285714286
24,2016Q2,6.9,-0.2999999999999998,-4.166666666666664
25,2016Q3,5.19,-1.71,-24.782608695652172
26,2016Q4,2.89,-2.3000000000000003,-44.31599229287091
27,2017Q1,3.16,0.27,9.342560553633218
28,2017Q2,4.34,1.1799999999999997,37.341772151898724
29,2017Q3,4.03,-0.3099999999999996,-7.142857142857134
30,2017Q4,3.72,-0.31000000000000005,-7.692307692307693
31,2018Q1,3.15,-0.5700000000000003,-15.322580645161297
32,2018Q2,2.78,-0.3700000000000001,-11.74603174603175
33,2018Q3,2.76,-0.020000000000000018,-0.7194244604316553
34,2018Q4,1.52,-1.2399999999999998,-44.92753623188405
35,2019Q1,1.75,0.22999999999999998,15.131578947368421
36,2019Q2,1.58,-0.16999999999999993,-9.71428571428571
37,2019Q3,1.53,-0.050000000000000044,-3.164556962025319
38,2019Q4,1.91,0.3799999999999999,24.836601307189532
39,2020Q1,1.39,-0.52,-27.225130890052355
40,2020Q2,1.54,0.15000000000000013,10.791366906474831
41,2020Q3,1.4,-0.14000000000000012,-9.090909090909099
42,2020Q4,1.56,0.16000000000000014,11.42857142857144
43,2021Q1,2.42,0.8599999999999999,55.12820512820512
44,2021Q2,3.41,0.9900000000000002,40.90909090909092
45,2021Q3,4.1,0.6899999999999995,20.23460410557183
46,2021Q4,9.36,5.26,128.2926829268293
47,2022Q1,7.24,-2.119999999999999,-22.64957264957264
48,2022Q2,3.75,-3.49,-48.20441988950276
