,quarter,roa
0,2010Q1,1.17
1,2010Q2,3.51
2,2010Q3,1.24
3,2010Q4,0.63
4,2011Q1,0.97
5,2011Q2,0.95
6,2011Q3,0.49
7,2011Q4,0.22
8,2012Q1,0.47
9,2012Q2,0.08
10,2012Q3,0.12
11,2012Q4,0.03
12,2013Q1,0.06
13,2013Q2,0.0
14,2013Q3,0.02
15,2013Q4,0.04
16,2014Q1,0.68
17,2014Q2,0.21
18,2014Q3,0.77
19,2014Q4,0.16
20,2015Q1,0.55
21,2015Q2,0.18
22,2015Q3,0.27
23,2015Q4,0.61
24,2016Q1,0.17
25,2016Q2,0.66
26,2016Q3,0.05
27,2016Q4,0.07
28,2017Q1,0.51
29,2017Q2,0.25
30,2017Q3,0.14
31,2017Q4,0.03
32,2018Q1,0.29
33,2018Q2,0.03
34,2018Q3,0.14
35,2018Q4,0.05
36,2019Q1,-0.02
37,2019Q2,0.64
38,2019Q3,0.52
39,2019Q4,0.12
40,2020Q1,-0.54
41,2020Q2,-2.45
42,2020Q3,-2.84
43,2020Q4,-4.4
44,2021Q1,0.14
45,2021Q2,0.16
46,2021Q3,0.06
47,2021Q4,-0.19
48,2022Q1,0.07
49,2022Q2,-4.54
