,timestamp,delta_volume,date,note
0,1484845200,3399927.0,2017-01-20,"Niêm yết cổ phiếu bổ sung - 3,399,927 CP"
1,1486486800,3399927.0,2017-02-08,"Giao dịch bổ sung - 3,399,927 CP"
2,1499360400,1030072.0,2017-07-07,"Niêm yết cổ phiếu bổ sung - 1,030,072 CP"
3,1500483600,1030072.0,2017-07-20,"Giao dịch bổ sung - 1,030,072 CP"
4,1552842000,,2019-03-18,Đưa cổ phiếu vào diện cảnh báo
5,1583946000,,2020-03-12,Đưa cổ phiếu vào diện cảnh báo
6,1604336400,4873209.0,2020-11-03,"Niêm yết cổ phiếu bổ sung - 4,873,209 CP"
7,1606064400,4873209.0,2020-11-23,"Giao dịch bổ sung - 4,873,209 CP"
8,1617296400,,2021-04-02,Đưa cổ phiếu vào diện cảnh báo
9,1647882000,,2022-03-22,Đưa cổ phiếu ra khỏi diện cảnh báo
