,quarter,roa
0,2012Q1,4.09
1,2012Q2,6.14
2,2012Q3,4.04
3,2012Q4,1.43
4,2013Q1,1.01
5,2013Q2,0.9
6,2013Q3,1.03
7,2013Q4,2.78
8,2014Q1,0.35
9,2014Q2,0.53
10,2014Q3,0.16
11,2014Q4,0.01
12,2015Q1,0.12
13,2015Q2,0.94
14,2015Q3,0.97
15,2015Q4,0.07
16,2016Q1,0.6
17,2016Q2,1.13
18,2016Q3,0.98
19,2016Q4,0.41
20,2017Q1,0.39
21,2017Q2,0.21
22,2017Q3,0.24
23,2017Q4,0.09
24,2018Q1,0.05
25,2018Q2,0.51
26,2018Q3,0.41
27,2018Q4,0.11
28,2019Q1,0.06
29,2019Q2,0.04
30,2019Q3,0.48
31,2019Q4,0.28
32,2020Q1,0.06
33,2020Q2,0.04
34,2020Q3,0.95
35,2020Q4,-9.77
36,2021Q1,0.01
37,2021Q2,0.06
38,2021Q3,5.36
39,2021Q4,5.87
40,2022Q1,0.23
41,2022Q2,0.34
