,Quý,Thu nhập lãi thuần(MilVND),Chi phí hoạt động(MilVND),Tổng TNTT(MilVND),Tổng LNST(MilVND),LNST của CĐ Ngân hàng mẹ(MilVND),Tổng tài sản(MilVND)," - Tiền, vàng gửi và cho vay các TCTD(MilVND)", - Cho vay khách hàng(MilVND),Nợ phải trả(MilVND), - Tiền gửi và vay các TCTD(MilVND), - Tiền gửi của khách hàng(MilVND),Vốn và các quỹ(MilVND), - Vốn của TCTD(MilVND), - Lợi nhuận chưa phân phối(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROEA(%),ROAA(%)
18,2010Q4,1231733.0,655416.0,585382.0,363898.0,363898.0,152560896.0,21153126.0,82087926.0,137877322.0,15421026.0,77733981.0,13983204.0,10930983.0,2006194.0,2668.0,15234.0,6.07,2.68,0.25
19,2011Q1,1319115.0,664681.0,715004.0,571417.0,571417.0,147922886.0,16169329.0,82192751.0,132907351.0,12841203.0,79804216.0,14339855.0,10930983.0,2305992.0,2659.0,15622.0,5.27,4.03,0.38
20,2011Q2,1308403.0,745527.0,755029.0,516133.0,592482.0,141138231.0,13462892.0,79624178.0,127637681.0,20837139.0,75176647.0,13500553.0,10851871.0,1374842.0,2253.0,14708.0,5.33,4.26,0.41
21,2011Q3,1549267.0,991331.0,664752.0,439301.0,439299.0,150526908.0,15002597.0,80118659.0,136505216.0,19974380.0,73910035.0,14021694.0,10851871.0,1775467.0,2169.0,15275.0,6.59,3.19,0.3
22,2011Q4,1665440.0,1168128.0,638798.0,471691.0,471691.0,141532131.0,9621309.0,79726547.0,126987138.0,12823589.0,75092251.0,14544993.0,10961761.0,1958003.0,2227.0,13543.0,6.78,3.3,0.32
23,2012Q1,1530537.0,805504.0,1063830.0,807907.0,807907.0,140850369.0,9211339.0,79985277.0,125560621.0,8765832.0,80559220.0,15289748.0,10905440.0,2723759.0,2446.0,14237.0,9.48,5.42,0.57
24,2012Q2,1500220.0,984067.0,639140.0,488950.0,488950.0,144925637.0,13558601.0,79308662.0,130934466.0,8338851.0,87581303.0,13991171.0,10905440.0,1493217.0,2303.0,13028.0,9.64,3.34,0.34
25,2012Q3,1675483.0,1071641.0,587922.0,411337.0,411337.0,147347972.0,12722174.0,86042378.0,133076443.0,7168424.0,97373560.0,14271529.0,10905439.0,1763436.0,2240.0,13289.0,8.93,2.91,0.28
26,2012Q4,1789417.0,1205414.0,-802036.0,-871001.0,-871001.0,151915391.0,7574374.0,94887814.0,138502549.0,4730525.0,107746027.0,13412831.0,10905439.0,890974.0,860.0,12489.0,23.15,-6.29,-0.58
27,2013Q1,1810811.0,1097635.0,893011.0,675742.0,675742.0,158548008.0,8706628.0,96858880.0,144204626.0,3512444.0,117942313.0,14343372.0,10905439.0,1733395.0,724.0,13355.0,28.6,4.82,0.44
28,2013Q2,1630937.0,950594.0,624411.0,473286.0,473286.0,160503546.0,7056126.0,107628519.0,146257432.0,5009064.0,124610813.0,14246104.0,10905440.0,1681150.0,707.0,13265.0,24.75,3.31,0.3
29,2013Q3,1606919.0,1183155.0,699617.0,508720.0,508720.0,157811313.0,8528421.0,107705506.0,141380090.0,4847081.0,128137628.0,16431213.0,12590879.0,2189971.0,776.0,13224.0,22.82,3.32,0.32
30,2013Q4,1578770.0,974638.0,742902.0,571356.0,571358.0,161377619.0,7469880.0,109214226.0,144313900.0,5007208.0,131644622.0,17063710.0,12590879.0,2754660.0,2106.0,13733.0,8.17,3.41,0.36
31,2014Q1,1561997.0,995740.0,793802.0,620836.0,620836.0,168982444.0,5714697.0,113214793.0,152431008.0,3754889.0,141187369.0,16551425.0,12590879.0,1875641.0,1981.0,13321.0,10.04,3.69,0.38
32,2014Q2,1890791.0,1124735.0,830477.0,649410.0,649413.0,178938808.0,7088142.0,119726121.0,161832975.0,5730391.0,148276102.0,17105826.0,12590879.0,2501144.0,2066.0,13767.0,9.97,3.86,0.37
33,2014Q3,1857878.0,1061043.0,778165.0,607627.0,607624.0,186633509.0,5730938.0,122952226.0,168928478.0,5946475.0,156041021.0,17705022.0,12590879.0,3108767.0,2144.0,14249.0,8.91,3.49,0.33
34,2014Q4,1253987.0,1279091.0,423834.0,334242.0,334242.0,189802626.0,3606812.0,126646091.0,171733735.0,4410606.0,163057454.0,18068880.0,12590879.0,3434760.0,1936.0,14542.0,9.3,1.87,0.18
35,2015Q1,1940046.0,1102004.0,811907.0,636543.0,636543.0,198741765.0,4339102.0,132528668.0,180032631.0,4283227.0,171100198.0,18709134.0,12590878.0,4046248.0,1950.0,15058.0,9.59,3.46,0.33
36,2015Q2,1853781.0,1162652.0,713405.0,543247.0,543247.0,210777249.0,4869870.0,139120780.0,191818146.0,6108274.0,179952351.0,18959103.0,12590878.0,3978017.0,1857.0,15259.0,10.02,2.88,0.27
37,2015Q3,1907599.0,1372636.0,615377.0,487910.0,487910.0,213077178.0,4665313.0,144121815.0,193574394.0,3699012.0,183924107.0,19502784.0,12590878.0,4465131.0,1752.0,15696.0,9.36,2.54,0.23
38,2015Q4,913518.0,1224527.0,-671189.0,-521442.0,-521442.0,292542265.0,2207869.0,183629878.0,269963968.0,2951161.0,260997659.0,22578297.0,18166632.0,1764394.0,928.0,11977.0,14.12,-2.48,-0.21
39,2016Q1,1238719.0,1464550.0,199001.0,161948.0,161948.0,306515443.0,9439986.0,188365006.0,283830202.0,3239213.0,274328421.0,22685241.0,18166632.0,1900732.0,483.0,12033.0,21.31,0.72,0.05
40,2016Q2,1513471.0,1259992.0,164218.0,146979.0,146979.0,312374503.0,3421254.0,196427841.0,289640398.0,3422186.0,279991063.0,22734105.0,18166632.0,2045497.0,178.0,12059.0,63.64,0.65,0.05
41,2016Q3,956512.0,1514820.0,187028.0,150171.0,150171.0,320056340.0,2336419.0,192649887.0,297385304.0,5565798.0,285405282.0,22671036.0,18166632.0,2195663.0,-36.0,12026.0,-257.37,0.66,0.05
42,2016Q4,1410787.0,1580967.0,-18532.0,-86590.0,-86590.0,333294844.0,2497737.0,196422586.0,310323126.0,8411437.0,291365595.0,22971718.0,18166632.0,2125535.0,207.0,12736.0,45.76,-0.38,-0.03
43,2017Q1,1051544.0,1377789.0,309456.0,210538.0,210538.0,344409236.0,2023023.0,203969326.0,321296630.0,5713136.0,303043610.0,23112606.0,18166632.0,2313518.0,233.0,12814.0,49.04,0.93,0.06
44,2017Q2,1078909.0,1365401.0,269066.0,211418.0,211418.0,355973206.0,3039287.0,216091293.0,333529826.0,6121777.0,317074842.0,22443380.0,18166632.0,1569036.0,269.0,12443.0,51.26,0.93,0.06
45,2017Q3,1696464.0,1648012.0,449877.0,307282.0,307282.0,363488056.0,2164250.0,220486919.0,340704657.0,15270423.0,312560655.0,22783399.0,18166632.0,1918339.0,356.0,12632.0,35.08,1.36,0.09
46,2017Q4,1519577.0,1964538.0,462985.0,401529.0,401529.0,368680399.0,7375083.0,220168751.0,345452717.0,12649029.0,319859584.0,23227682.0,18166632.0,2277346.0,627.0,12878.0,20.5,1.75,0.11
47,2018Q1,1671855.0,1758717.0,503767.0,396726.0,396726.0,381252451.0,5236374.0,226593934.0,357582010.0,5387830.0,339234749.0,23670441.0,18166632.0,2688474.0,730.0,13124.0,21.23,1.69,0.11
48,2018Q2,1781696.0,1743875.0,492303.0,371279.0,371279.0,400686351.0,6812672.0,243564981.0,377037747.0,3942875.0,355860198.0,23648604.0,18166632.0,2501178.0,819.0,13112.0,14.11,1.57,0.09
49,2018Q3,2070205.0,1963458.0,318431.0,163180.0,163180.0,403602479.0,1855932.0,249548038.0,379821584.0,4402681.0,357219509.0,23780895.0,18166632.0,2664358.0,739.0,13185.0,18.27,0.69,0.04
50,2018Q4,2110038.0,2371780.0,932490.0,858971.0,858971.0,406040598.0,4822454.0,253100111.0,381408232.0,7491655.0,349197426.0,24632366.0,18166632.0,3521064.0,993.0,13657.0,12.04,3.55,0.21
51,2019Q1,2457858.0,2050281.0,1061444.0,844242.0,844242.0,425033040.0,9531398.0,267225888.0,399555802.0,3215141.0,377222877.0,25477238.0,18166632.0,4365005.0,1241.0,14125.0,9.83,3.37,0.2
52,2019Q2,2022480.0,2284831.0,399782.0,307185.0,307185.0,439170151.0,16969472.0,275511929.0,413671157.0,3013869.0,388242919.0,25498994.0,18166632.0,4096024.0,1205.0,14137.0,9.42,1.21,0.07
53,2019Q3,2924826.0,2351354.0,1029837.0,771869.0,771869.0,450200240.0,17792204.0,286378842.0,423970384.0,2991439.0,399369977.0,26229856.0,18166632.0,4879996.0,1543.0,14543.0,6.84,2.98,0.17
54,2019Q4,1775524.0,2579237.0,725683.0,531568.0,531568.0,453581057.0,13150915.0,292058715.0,426839417.0,3525560.0,400844380.0,26741640.0,18166632.0,5411564.0,1361.0,14826.0,7.38,2.01,0.12
55,2020Q1,2839877.0,2477566.0,987883.0,785741.0,785741.0,459076447.0,8354076.0,302176406.0,431529902.0,3844034.0,405709054.0,27546545.0,18166632.0,6152016.0,1329.0,15273.0,5.49,2.89,0.17
56,2020Q2,2637199.0,1973154.0,440551.0,343370.0,343370.0,481897995.0,26355210.0,306059137.0,454450293.0,3791656.0,426236433.0,27447702.0,18166632.0,5747777.0,1349.0,15218.0,7.97,1.25,0.07
57,2020Q3,3035858.0,2625228.0,897259.0,716260.0,716260.0,485212606.0,18315548.0,315149610.0,457008004.0,3248072.0,428953971.0,28204602.0,18166632.0,6458945.0,1318.0,15637.0,10.47,2.57,0.15
58,2020Q4,3013620.0,3939271.0,1013587.0,836610.0,836610.0,492636633.0,18397370.0,334854576.0,463680391.0,7880006.0,427971850.0,28956242.0,18166632.0,7303619.0,1487.0,16054.0,11.37,2.93,0.17
59,2021Q1,3008364.0,2669373.0,1000244.0,801062.0,801062.0,497427679.0,8631605.0,351318425.0,467693809.0,8462783.0,431136898.0,29733870.0,18166632.0,8105851.0,1495.0,16485.0,14.34,2.73,0.16
60,2021Q2,3148209.0,2336056.0,1424248.0,1112839.0,1112839.0,504533717.0,13541640.0,355342446.0,474149926.0,8855610.0,433943764.0,30383791.0,18166632.0,8411018.0,1922.0,16846.0,15.92,3.7,0.22
61,2021Q3,3313028.0,2423811.0,824771.0,639728.0,639728.0,494294982.0,7772007.0,350191352.0,460911837.0,6958706.0,418839499.0,33383145.0,20601582.0,9050746.0,1866.0,17708.0,13.77,2.01,0.13
62,2021Q4,2494886.0,2399883.0,1150763.0,857867.0,857867.0,521196331.0,8353579.0,381012317.0,486934994.0,15229099.0,427386772.0,34261337.0,20601582.0,9907117.0,1856.0,18174.0,16.97,2.54,0.17
63,2022Q1,2739459.0,2831806.0,1588946.0,1274076.0,1274076.0,552539011.0,13222053.0,405918816.0,517057918.0,17660693.0,457791917.0,35481093.0,20601582.0,11155093.0,2092.0,18821.0,15.16,3.65,0.24
64,2022Q2,2602299.0,2606362.0,1319061.0,803889.0,803889.0,551422119.0,17876787.0,407251198.0,515623994.0,14376406.0,456417837.0,35798125.0,20601582.0,11035004.0,1905.0,18989.0,11.29,2.26,0.15
