,Quý,Doanh thu thuần(MilVND),Lợi nhuận gộp(MilVND),LN thuần từ HĐKD (MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Tổng tài sản (MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của CĐ thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
0,2016Q1,22665.0,3772.0,2281.0,1891.0,1891.0,,,,,,,0.0,0.0,0.0,8.34,0.0,0.0
1,2016Q2,29153.0,5136.0,3257.0,2676.0,2676.0,,,,,,,0.0,0.0,0.0,9.18,0.0,0.0
2,2016Q3,33824.0,4330.0,2692.0,2163.0,2163.0,,,,,,,0.0,0.0,0.0,6.39,0.0,0.0
3,2016Q4,,,,,,36944.0,65302.0,22455.0,19636.0,42847.0,,2207.0,14048.0,0.0,0.0,0.0,0.0
4,2017Q1,27906.0,4406.0,2401.0,1931.0,1931.0,34176.0,65504.0,20726.0,17907.0,44778.0,,2220.0,14681.0,0.0,6.92,4.41,2.95
5,2017Q2,34670.0,873.0,-2035.0,-1923.0,-1923.0,39630.0,69371.0,27035.0,24216.0,42335.0,,712.0,13880.0,0.0,-5.55,-4.42,-2.85
6,2017Q3,32345.0,4466.0,2536.0,2029.0,2029.0,42070.0,70197.0,29493.0,26674.0,40705.0,,668.0,13346.0,17.97,6.27,4.89,2.91
7,2017Q4,32112.0,4782.0,2548.0,2001.0,2001.0,40411.0,69432.0,26728.0,25788.0,42704.0,,1324.0,14001.0,10.2,6.23,4.8,2.87
8,2018Q1,29678.0,4123.0,2085.0,1986.0,1986.0,40035.0,72135.0,27445.0,26505.0,44690.0,,1342.0,14652.0,9.76,6.69,4.54,2.81
9,2018Q2,30360.0,3528.0,1500.0,1230.0,1230.0,35182.0,65958.0,24041.0,23101.0,41918.0,,2376.0,13743.0,5.39,4.05,2.84,1.78
10,2018Q3,40328.0,4003.0,2017.0,1742.0,1742.0,39581.0,74833.0,30708.0,25031.0,44126.0,,2282.0,14467.0,5.17,4.32,4.05,2.47
11,2018Q4,39140.0,3898.0,1981.0,1609.0,1609.0,38575.0,74123.0,28388.0,24441.0,45735.0,,2153.0,14995.0,5.57,4.11,3.58,2.16
12,2019Q1,34833.0,3403.0,1777.0,1572.0,1572.0,39248.0,74353.0,27046.0,23098.0,47307.0,,2017.0,15510.0,5.35,4.51,3.38,2.12
13,2019Q2,39433.0,3556.0,1856.0,1517.0,1484.0,40527.0,82630.0,33589.0,24904.0,49042.0,,2101.0,16079.0,4.95,3.85,3.08,1.89
14,2019Q3,44210.0,4157.0,2300.0,2512.0,2475.0,43006.0,83190.0,35296.0,26612.0,47894.0,,2341.0,15703.0,4.27,5.68,5.11,2.99
15,2019Q4,45634.0,4138.0,2089.0,2158.0,2130.0,40746.0,88543.0,38492.0,26860.0,50052.0,,2512.0,16410.0,3.98,4.73,4.35,2.48
16,2020Q1,38072.0,3461.0,1543.0,1228.0,1195.0,39789.0,85542.0,34262.0,22631.0,51280.0,,2388.0,16813.0,4.31,3.23,2.36,1.37
17,2020Q2,76536.0,7280.0,3491.0,2877.0,2811.0,46061.0,93349.0,41231.0,29599.0,51141.0,977.0,2823.0,16768.0,4.25,3.76,5.49,3.14
18,2020Q3,44345.0,4525.0,2597.0,2086.0,2046.0,49428.0,94426.0,43882.0,32250.0,50544.0,,2683.0,16572.0,3.91,4.7,4.03,2.18
19,2020Q4,61504.0,6442.0,4324.0,4097.0,3950.0,58549.0,100810.0,46709.0,40288.0,54102.0,,3280.0,17738.0,4.39,6.66,7.55,4.05
20,2021Q1,58302.0,5767.0,3479.0,2787.0,2695.0,60694.0,100715.0,43976.0,37555.0,56739.0,,3771.0,18603.0,4.77,4.78,4.86,2.67
21,2021Q2,59091.0,7056.0,4866.0,3944.0,3754.0,65172.0,103572.0,47386.0,40965.0,56186.0,,4080.0,18422.0,4.53,6.67,6.65,3.67
22,2021Q3,64683.0,6934.0,4559.0,3686.0,3367.0,66913.0,106166.0,46295.0,41979.0,59872.0,,4513.0,19630.0,5.34,5.7,5.8,3.21
23,2021Q4,77124.0,8378.0,4466.0,3594.0,279.0,73321.0,114304.0,50838.0,48101.0,63466.0,,3310.0,20808.0,8.07,4.66,0.45,0.25
24,2022Q1,82685.0,7706.0,4932.0,4020.0,3742.0,79068.0,117879.0,51919.0,49392.0,65961.0,,3653.0,21626.0,7.53,4.86,5.78,3.22
25,2022Q2,78323.0,7119.0,4531.0,3625.0,3377.0,73014.0,138190.0,70166.0,50587.0,68024.0,,3530.0,22303.0,7.08,4.63,5.04,2.64
