quarter,amihud,ln_amihud
2009Q2,0.0024360044508243183,-6.017396102032577
2009Q3,0.00172008538457345,-6.365381347195042
2009Q4,0.004455297934094229,-5.413661343955593
2010Q1,0.00297081203555861,-5.818919950891958
2010Q2,0.004054541577386944,-5.507917649004804
2010Q3,0.019713439340952887,-3.9264546757825003
2010Q4,0.0036012095948006035,-5.626485491399223
2011Q1,0.004749885919971647,-5.3496346780720705
2011Q2,0.004235764646480938,-5.464191413107345
2011Q3,0.004336615425515389,-5.440661090987633
2011Q4,0.0036349397313199727,-5.617162748238653
2012Q1,0.006324828924857764,-5.06327229218766
2012Q2,0.002687343734746473,-5.919202032429469
2012Q3,0.0025805680759038753,-5.959745719826785
2012Q4,0.0022391548781522845,-6.10165677084482
2013Q1,0.0017996877609243588,-6.320142095280145
2013Q2,0.0017787083477510165,-6.3318678254184935
2013Q3,0.0009812181523470445,-6.926715745601204
2013Q4,0.0006468410166944411,-7.343410017469171
2014Q1,0.0005694352185664296,-7.470865532967011
2014Q2,0.001747030844963701,-6.349837592025177
2014Q3,0.0023788303082634722,-6.0411463792244895
2014Q4,0.0016231774958249084,-6.4233696336290445
2015Q1,0.001035270634775655,-6.873092403570464
2015Q2,0.0023562789996750388,-6.050671599289298
2015Q3,0.0016122198554280518,-6.430143257455559
2015Q4,0.001380677602171271,-6.585180884255828
2016Q1,0.0006115996540222769,-7.399432649602338
2016Q2,0.0008913836783190282,-7.0227356077843295
2016Q3,0.0010155835706493507,-6.8922918852542105
2016Q4,0.001237988940657581,-6.6942670379926055
2017Q1,0.0005085530873791345,-7.583940947965989
2017Q2,0.000464436241951353,-7.674686270807939
2017Q3,0.0004974054588151763,-7.606105051956405
2017Q4,0.0006560761401420354,-7.329233708465784
2018Q1,0.000689679405758235,-7.279283697682517
2018Q2,0.0017545215527329026,-6.345559078757177
2018Q3,0.0023813429772949076,-6.040090674268359
2018Q4,0.0020300954824010523,-6.19967245136904
2019Q1,0.001692384121512217,-6.381617021393398
2019Q2,0.0011237626855047263,-6.791072683695128
2019Q3,0.0009239066268964606,-6.986899544571162
2019Q4,0.0008638614095682291,-7.054098207618899
2020Q1,0.0017700936972905093,-6.336722797475155
2020Q2,0.0005601928584336225,-7.487229443463684
2020Q3,0.0004920138865588664,-7.617003617157133
2020Q4,0.00026086032782643973,-8.251525436308828
2021Q1,0.00034393264760446693,-7.9750647116080815
2021Q2,0.00027939621171491194,-8.182879669877169
2021Q3,0.00027686198911748756,-8.19199141016975
2021Q4,0.00015974793696992554,-8.74191337890629
2022Q1,0.0002519379007621079,-8.286327926367806
2022Q2,0.0002326438021064733,-8.366002020447677
2022Q3,0.00018630693440846628,-8.588115059318545
