quarter,trend
2005Q1,0.0
2005Q2,80.27210884353741
2005Q3,17.006802721088434
2005Q4,12.92517006802721
2006Q1,100.0
2006Q2,60.54421768707483
2006Q3,36.054421768707485
2006Q4,57.142857142857146
2007Q1,51.70068027210884
2007Q2,44.21768707482993
2007Q3,34.01360544217687
2007Q4,51.02040816326531
2008Q1,57.82312925170068
2008Q2,45.57823129251701
2008Q3,47.61904761904762
2008Q4,46.25850340136054
2009Q1,48.29931972789116
2009Q2,50.34013605442177
2009Q3,42.857142857142854
2009Q4,48.97959183673469
2010Q1,45.57823129251701
2010Q2,53.74149659863946
2010Q3,48.97959183673469
2010Q4,43.53741496598639
2011Q1,40.136054421768705
2011Q2,42.17687074829932
2011Q3,39.45578231292517
2011Q4,36.054421768707485
2012Q1,35.374149659863946
2012Q2,42.857142857142854
2012Q3,49.65986394557823
2012Q4,41.49659863945578
2013Q1,82.99319727891157
2013Q2,63.265306122448976
2013Q3,37.414965986394556
2013Q4,37.414965986394556
2014Q1,31.972789115646258
2014Q2,27.891156462585034
2014Q3,31.292517006802722
2014Q4,25.170068027210885
2015Q1,24.489795918367346
2015Q2,26.53061224489796
2015Q3,25.85034013605442
2015Q4,27.891156462585034
2016Q1,31.972789115646258
2016Q2,36.054421768707485
2016Q3,23.80952380952381
2016Q4,21.768707482993197
2017Q1,20.408163265306122
2017Q2,21.768707482993197
2017Q3,24.489795918367346
2017Q4,19.727891156462587
2018Q1,18.367346938775512
2018Q2,21.768707482993197
2018Q3,22.448979591836736
2018Q4,18.367346938775512
2019Q1,21.08843537414966
2019Q2,21.08843537414966
2019Q3,17.687074829931973
2019Q4,14.285714285714286
2020Q1,16.3265306122449
2020Q2,17.006802721088434
2020Q3,15.646258503401361
2020Q4,14.285714285714286
2021Q1,14.965986394557824
2021Q2,14.965986394557824
2021Q3,16.3265306122449
2021Q4,14.965986394557824
2022Q1,19.047619047619047
2022Q2,19.047619047619047
2022Q3,21.08843537414966
