,timestamp,delta_volume,date,note
0,1180285200,3791052,2007-05-28,"Niêm yết cổ phiếu bổ sung - 3,791,052 CP"
1,1181062800,3791052,2007-06-06,"Giao dịch bổ sung - 3,791,052 CP"
2,1217869200,2346072,2008-08-05,"Niêm yết cổ phiếu bổ sung - 2,346,072 CP"
3,1218733200,2346072,2008-08-15,"Giao dịch bổ sung - 2,346,072 CP"
4,1277830800,15384624,2010-06-30,"Niêm yết cổ phiếu bổ sung - 15,384,624 CP"
5,1278522000,15384624,2010-07-08,"Giao dịch bổ sung - 15,384,624 CP"
6,1309712400,15384617,2011-07-04,"Niêm yết cổ phiếu bổ sung - 15,384,617 CP"
7,1310922000,15384617,2011-07-18,"Giao dịch bổ sung - 15,384,617 CP"
8,1339520400,23075080,2012-06-13,"Niêm yết cổ phiếu bổ sung - 23,075,080 CP"
9,1339520400,23075080,2012-06-13,"Niêm yết cổ phiếu bổ sung - 23,075,080 CP"
10,1340298000,23075080,2012-06-22,"Giao dịch bổ sung - 23,075,080 CP"
11,1371056400,13844904,2013-06-13,"Niêm yết cổ phiếu bổ sung - 13,844,904 CP"
12,1371056400,13844904,2013-06-13,"Giao dịch bổ sung - 13,844,904 CP"
13,1436461200,8306154,2015-07-10,"Niêm yết cổ phiếu bổ sung - 8,306,154 CP"
14,1437670800,8306154,2015-07-24,"Giao dịch bổ sung - 8,306,154 CP"
15,1468947600,27412602,2016-07-20,"Niêm yết cổ phiếu bổ sung - 27,412,602 CP"
16,1469638800,27412602,2016-07-28,"Giao dịch bổ sung - 27,412,602 CP"
