,timestamp,delta_volume,date,note
0,1437670800,23583669,2015-07-24,"Niêm yết cổ phiếu lần đầu - 23,583,669 CP"
1,1438534800,23583669,2015-08-03,"Giao dịch lần đầu - 23,583,669 CP"
2,1447174800,7029660,2015-11-11,"Niêm yết cổ phiếu bổ sung - 7,029,660 CP"
3,1447866000,7029660,2015-11-19,"Giao dịch bổ sung - 7,029,660 CP"
4,1487005200,9138418,2017-02-14,"Niêm yết cổ phiếu bổ sung - 9,138,418 CP"
5,1488214800,9138418,2017-02-28,"Giao dịch bổ sung - 9,138,418 CP"
6,1515949200,1000000,2018-01-15,"Niêm yết cổ phiếu bổ sung - 1,000,000 CP"
7,1516294800,1000000,2018-01-19,"Giao dịch bổ sung - 1,000,000 CP"
8,1556125200,1200000,2019-04-25,"Niêm yết cổ phiếu bổ sung - 1,200,000 CP"
9,1557248400,1200000,2019-05-08,"Giao dịch bổ sung - 1,200,000 CP"
10,1588784400,1200000,2020-05-07,"Niêm yết cổ phiếu bổ sung - 1,200,000 CP"
11,1589302800,600000,2020-05-13,"Giao dịch bổ sung - 600,000 CP"
12,1620838800,600000,2021-05-13,"Giao dịch bổ sung - 600,000 CP"
13,1627232400,1200000,2021-07-26,"Niêm yết cổ phiếu bổ sung - 1,200,000 CP"
14,1633280400,44200278,2021-10-04,"Niêm yết cổ phiếu bổ sung - 44,200,278 CP"
15,1633971600,44200278,2021-10-12,"Giao dịch bổ sung - 44,200,278 CP"
16,1653498000,1200000,2022-05-26,"Giao dịch bổ sung - 1,200,000 CP"
17,1655398800,2200000,2022-06-17,"Niêm yết cổ phiếu bổ sung - 2,200,000 CP"
18,1661274000,72477918,2022-08-24,"Niêm yết cổ phiếu bổ sung - 72,477,918 CP"
19,1661878800,72477918,2022-08-31,"Giao dịch bổ sung - 72,477,918 CP"
20,1680800400,2200000,2023-04-07,"Giao dịch bổ sung - 2,200,000 CP"
