Attributes,adjust,change_perc1,change_perc2,close,high,low,open,value_match,value_reconcile,volume_match,volume_reconcile,volume
Symbols,DGW,DGW,DGW,DGW,DGW,DGW,DGW,DGW,DGW,DGW,DGW,DGW
date,,,,,,,,,,,,
2015-08-03,7.21,5.5,10.58,57.5,62.0,57.0,62.0,18917000000,0,313220,0,313220
2015-08-04,6.71,-4.0,-6.96,53.5,58.0,53.5,57.5,522000000,5350000000,9220,100000,109220
2015-08-05,6.9,1.5,2.8,55.0,55.0,53.0,55.0,1038000000,0,19420,0,19420
2015-08-06,6.46,-3.5,-6.36,51.5,53.5,51.5,53.5,1233000000,0,23650,0,23650
2015-08-07,6.01,-3.6,-6.99,47.9,51.5,47.9,47.9,1146000000,0,23890,0,23890
2015-08-10,6.4,3.1,6.47,51.0,51.0,47.9,47.9,578000000,0,11530,0,11530
2015-08-11,6.08,-2.5,-4.9,48.5,53.5,48.5,51.5,1186000000,0,22830,0,22830
2015-08-12,6.02,-0.5,-1.03,48.0,49.5,47.0,48.6,1191000000,0,25000,0,25000
2015-08-13,6.13,0.9,1.88,48.9,49.0,45.9,48.0,700000000,0,14720,0,14720
2015-08-14,6.12,-0.1,-0.2,48.8,48.9,47.3,47.5,170000000,0,3570,0,3570
2015-08-17,6.07,-0.4,-0.82,48.4,48.6,46.6,46.6,2374000000,0,49820,0,49820
2015-08-18,6.02,-0.4,-0.83,48.0,48.2,47.6,47.9,2256000000,0,47070,0,47070
2015-08-19,6.07,0.4,0.83,48.4,48.9,47.9,48.0,1229000000,0,25460,0,25460
2015-08-20,6.15,0.6,1.24,49.0,49.0,47.2,48.6,4941000000,0,102480,0,102480
2015-08-21,6.23,0.7,1.43,49.7,49.9,48.2,49.0,5117000000,0,104370,0,104370
2015-08-24,6.11,-1.0,-2.01,48.7,48.7,47.8,48.7,2360000000,0,48760,0,48760
2015-08-25,5.97,-1.1,-2.26,47.6,49.2,46.0,49.2,3620000000,2783000000,75340,55000,130340
2015-08-26,5.98,0.1,0.21,47.7,48.3,46.0,48.3,4964000000,2722500000,105380,55000,160380
2015-08-27,5.87,-0.9,-1.89,46.8,47.9,46.8,47.7,966000000,0,20510,0,20510
2015-08-28,5.82,-0.4,-0.85,46.4,47.9,46.3,47.9,2324000000,0,49470,0,49470
2015-08-31,5.83,0.1,0.22,46.5,47.1,46.0,47.1,2916000000,0,63050,0,63050
2015-09-01,5.83,0.0,0.0,46.5,47.2,46.2,47.0,3021000000,0,64670,0,64670
2015-09-03,5.81,-0.2,-0.43,46.3,46.7,45.6,46.7,4844000000,0,105250,0,105250
2015-09-04,5.72,-0.7,-1.51,45.6,46.6,45.6,46.6,755000000,0,16340,0,16340
2015-09-07,5.72,0.0,0.0,45.6,45.7,45.0,45.7,3755000000,0,82270,0,82270
2015-09-08,5.68,-0.3,-0.66,45.3,45.5,45.0,45.3,2589000000,0,57180,0,57180
2015-09-09,5.63,-0.4,-0.88,44.9,45.5,44.9,45.5,2696000000,0,59660,0,59660
2015-09-10,5.63,0.0,0.0,44.9,45.0,44.8,45.0,2705000000,5689350000,60240,126430,186670
2015-09-11,5.63,0.0,0.0,44.9,45.0,44.8,44.9,782000000,0,17410,0,17410
2015-09-14,5.63,0.0,0.0,44.9,45.9,44.8,44.9,3175000000,0,69820,0,69820
2015-09-15,5.62,-0.1,-0.22,44.8,44.9,43.0,44.9,574000000,0,12800,0,12800
2015-09-16,5.58,-0.3,-0.67,44.5,44.9,44.3,44.4,3184000000,0,71540,0,71540
2015-09-17,5.76,1.4,3.15,45.9,46.3,44.5,44.5,1988000000,0,43750,0,43750
2015-09-18,5.81,0.4,0.87,46.3,47.0,45.9,45.9,2078000000,0,44790,0,44790
2015-09-21,5.8,-0.1,-0.22,46.2,46.7,45.7,46.2,1895000000,0,41170,0,41170
2015-09-22,5.87,0.6,1.3,46.8,46.8,46.0,46.2,3654000000,0,78730,0,78730
2015-09-23,5.83,-0.3,-0.64,46.5,46.8,46.4,46.8,292000000,0,6260,0,6260
2015-09-24,5.81,-0.2,-0.43,46.3,46.8,44.9,46.8,2189000000,0,47390,0,47390
2015-09-25,5.8,-0.1,-0.22,46.2,46.3,46.0,46.3,1386000000,0,30020,0,30020
2015-09-28,5.77,-0.2,-0.43,46.0,46.1,45.9,46.1,2313000000,0,50280,0,50280
2015-09-29,5.77,0.0,0.0,46.0,46.0,45.2,46.0,2183000000,0,47480,0,47480
2015-09-30,5.86,0.7,1.52,46.7,46.8,46.0,46.8,1171000000,0,25130,0,25130
2015-10-01,5.91,0.4,0.86,47.1,47.5,46.6,46.8,1636000000,0,34670,0,34670
2015-10-02,6.22,2.5,5.31,49.6,50.0,47.5,47.5,8185000000,0,168090,0,168090
2015-10-05,6.33,0.9,1.81,50.5,51.5,49.5,49.6,3892000000,0,77660,0,77660
2015-10-06,6.33,0.0,0.0,50.5,52.5,50.0,50.5,5281000000,0,102720,0,102720
