,quarter,roa
0,2006Q2,4.91
1,2006Q3,-0.52
2,2006Q4,0.92
3,2007Q1,1.07
4,2007Q2,1.12
5,2007Q3,0.54
6,2007Q4,1.67
7,2008Q1,3.29
8,2008Q2,0.97
9,2008Q3,2.13
10,2008Q4,-3.78
11,2009Q1,-2.18
12,2009Q2,2.1
13,2009Q3,3.95
14,2009Q4,7.54
15,2010Q1,3.11
16,2010Q2,0.07
17,2010Q3,-3.25
18,2010Q4,1.37
19,2011Q1,0.35
20,2011Q2,-0.71
21,2011Q3,-1.25
22,2011Q4,-1.43
23,2012Q1,-1.96
24,2012Q2,-0.77
25,2012Q3,0.51
26,2012Q4,2.54
27,2013Q1,1.56
28,2013Q2,3.01
29,2013Q3,2.8
30,2013Q4,3.06
31,2014Q1,-0.71
32,2014Q2,1.66
33,2014Q3,3.67
34,2014Q4,1.02
35,2015Q1,-1.25
36,2015Q2,0.96
37,2015Q3,1.29
38,2015Q4,0.76
39,2016Q1,-1.58
40,2016Q2,6.6
41,2016Q3,4.64
42,2016Q4,4.15
43,2017Q1,2.67
44,2017Q2,3.24
45,2017Q3,1.9
46,2017Q4,2.09
47,2018Q1,2.3
48,2018Q2,2.5
49,2018Q3,1.32
50,2018Q4,0.86
51,2019Q1,0.68
52,2019Q2,2.28
53,2019Q3,0.88
54,2019Q4,0.87
55,2020Q1,1.54
56,2020Q2,1.38
57,2020Q3,1.18
58,2020Q4,2.79
59,2021Q1,2.85
60,2021Q2,3.97
61,2021Q3,1.04
62,2021Q4,0.88
63,2022Q1,1.39
64,2022Q2,2.49
