,date,quarter,price,shares_est,market_cap
0,2006-06-30,2006Q2,30.5,16390661.157024791,499915165289
1,2006-09-29,2006Q3,26.5,16402144.772117965,434656836461
2,2006-12-29,2006Q4,30.8,16391475.087948948,504857432709
3,2007-03-30,2007Q1,49.0,19922776.716764927,976216059121
4,2007-06-29,2007Q2,34.8,34151448.63915715,1188470412643
5,2007-09-28,2007Q3,29.2,20687278.694187757,604068537870
6,2007-12-28,2007Q4,27.9,21199592.32206557,591468625786
7,2008-03-31,2008Q1,16.6,21199490.12109624,351911536010
8,2008-06-30,2008Q2,10.8,21294204.935957517,229977413308
9,2008-09-30,2008Q3,13.6,21200016.950589035,288320230528
10,2008-12-31,2008Q4,9.0,21420203.170986425,192781828539
11,2009-03-31,2009Q1,9.2,21199958.728848536,195039620305
12,2009-06-30,2009Q2,11.9,21200618.178305805,252287356322
13,2009-09-30,2009Q3,13.9,21199881.28802493,294678349904
14,2009-12-31,2009Q4,16.1,21199842.98051531,341317471986
15,2010-03-31,2010Q1,26.5,21199721.87272366,561792629627
16,2010-06-30,2010Q2,21.3,21728726.21564482,462821868393
17,2010-09-30,2010Q3,14.9,24380016.83974179,363262250912
18,2010-12-31,2010Q4,10.1,24379425.88064837,246232201395
19,2011-03-31,2011Q1,8.4,24380919.81535305,204799726449
20,2011-06-30,2011Q2,7.5,24380657.906037964,182854934295
21,2011-09-30,2011Q3,6.9,24379724.321920853,168220097821
22,2011-12-30,2011Q4,4.3,24380354.29749742,104835523479
23,2012-03-30,2012Q1,7.0,24380679.00623577,170664753044
24,2012-06-29,2012Q2,5.6,24379707.21857648,136526360424
25,2012-09-28,2012Q3,4.6,24379361.91425723,112145064806
26,2012-12-28,2012Q4,5.0,24380296.21297338,121901481065
27,2013-03-29,2013Q1,12.8,24379086.14773343,312052302691
28,2013-06-28,2013Q2,6.2,24380436.62210188,151158707057
29,2013-09-26,2013Q3,8.2,24379792.33226837,199914297125
30,2013-12-31,2013Q4,11.4,24379410.885167465,277925284091
31,2014-03-31,2014Q1,12.6,24379486.397927303,307181528614
32,2014-06-30,2014Q2,8.8,24380800.59303188,214551045219
33,2014-09-30,2014Q3,9.0,26817942.1570908,241361479414
34,2014-12-31,2014Q4,11.3,26817188.80376242,303034233483
35,2015-03-31,2015Q1,9.0,26817212.66827484,241354914014
36,2015-06-30,2015Q2,9.7,26818692.307692308,260141315385
37,2015-09-30,2015Q3,10.0,26817962.37722657,268179623772
38,2015-12-31,2015Q4,8.4,30035399.7008476,252297357487
39,2016-03-31,2016Q1,9.0,30034953.762619834,270314583864
40,2016-06-30,2016Q2,8.5,30034749.33027172,255295369307
41,2016-09-30,2016Q3,9.0,30035051.692394845,270315465232
42,2016-12-30,2016Q4,10.8,30035400.56799419,324382326134
43,2017-03-31,2017Q1,12.7,30035553.86853925,381451534130
44,2017-06-30,2017Q2,14.2,30036032.156187195,426511656618
45,2017-09-29,2017Q3,14.2,30036289.486417364,426515310707
46,2017-12-29,2017Q4,11.5,30034820.82488168,345400439486
47,2018-03-30,2018Q1,12.0,30036230.475079395,360434765701
48,2018-06-29,2018Q2,11.0,30034732.272069465,330382054993
49,2018-09-28,2018Q3,10.4,30035540.86862692,312369625034
50,2018-12-28,2018Q4,9.5,30035254.282299828,285334915682
51,2019-03-29,2019Q1,9.9,30036233.766233765,297358714286
52,2019-06-28,2019Q2,9.5,30035614.987422217,285338342381
53,2019-09-30,2019Q3,8.5,32287594.37556279,274444552192
54,2019-12-31,2019Q4,15.3,32287680.660702,494001514109
55,2020-03-31,2020Q1,8.5,32287208.68644068,274441273835
56,2020-06-30,2020Q2,13.9,32287626.313323963,448798005755
57,2020-09-30,2020Q3,15.6,32287843.1372549,503690352941
58,2020-12-31,2020Q4,11.7,32287825.387992334,377767557040
59,2021-03-31,2021Q1,15.4,32288637.429643527,497245016417
60,2021-06-30,2021Q2,21.0,32288593.15589353,678060456274
61,2021-09-30,2021Q3,37.4,32287822.08916925,1207564546135
62,2021-12-31,2021Q4,29.0,32288773.52368592,936374432187
63,2022-03-31,2022Q1,28.0,38745247.666416846,1084866934660
64,2022-06-30,2022Q2,20.0,38745254.48812818,774905089763
