quarter,quarter,change_perc_mean,change_perc_stdv
2008Q3,2008Q3,-0.8136842105263156,7.446610870073203
2008Q4,2008Q4,-0.609848484848485,4.569935698057718
2009Q1,2009Q1,-0.21465517241379317,3.607059460167423
2009Q2,2009Q2,1.5883870967741933,4.805952318091099
2009Q3,2009Q3,0.23630769230769236,3.717729300775697
2009Q4,2009Q4,0.25999999999999995,5.203019241821928
2010Q1,2010Q1,0.5996551724137928,4.607412016853165
2010Q2,2010Q2,1.1006451612903227,4.755907412329253
2010Q3,2010Q3,-0.40093750000000017,5.152402034603907
2010Q4,2010Q4,-0.6907575757575755,4.807054530937137
2011Q1,2011Q1,-0.910701754385965,3.470024629209177
2011Q2,2011Q2,-1.0154098360655737,4.428189085758983
2011Q3,2011Q3,0.018307692307692382,4.2083293780128646
2011Q4,2011Q4,-1.395846153846154,3.9219219189654373
2012Q1,2012Q1,0.6215254237288138,4.127829776946468
2012Q2,2012Q2,0.3130645161290321,4.576689901532092
2012Q3,2012Q3,-0.18125000000000002,3.930618716190047
2012Q4,2012Q4,-0.11384615384615382,3.540419595678108
2013Q1,2013Q1,-0.36086206896551726,4.889937137500994
2013Q2,2013Q2,0.827704918032787,4.8115331560195465
2013Q3,2013Q3,-0.13017543859649128,4.362070073464493
2013Q4,2013Q4,0.8668749999999998,5.3180814284255815
2014Q1,2014Q1,0.6969642857142856,4.402957237478572
2014Q2,2014Q2,-0.44081967213114737,4.715763033020909
2014Q3,2014Q3,0.18578124999999995,3.4043109013857196
2014Q4,2014Q4,0.138030303030303,3.496055896268942
2015Q1,2015Q1,0.9544642857142855,5.378287635447773
2015Q2,2015Q2,-0.11934426229508192,3.887731501725421
2015Q3,2015Q3,-0.12646153846153843,3.0998217845795346
2015Q4,2015Q4,0.7928787878787881,4.01082794642837
2016Q1,2016Q1,0.07406779661016949,2.5653393394166892
2016Q2,2016Q2,0.037419354838709624,4.873767834358323
2016Q3,2016Q3,0.10861538461538463,3.7341920465322356
2016Q4,2016Q4,-0.4123076923076923,4.650039236807164
2017Q1,2017Q1,0.6596610169491526,4.154361217382114
2017Q2,2017Q2,0.14951612903225814,6.20447179491002
2017Q3,2017Q3,0.4221875,2.638100247652971
2017Q4,2017Q4,1.1501538461538459,5.5362285482502935
2018Q1,2018Q1,0.05101694915254231,4.1885141365550576
2018Q2,2018Q2,-0.3662903225806453,5.2287782586628655
2018Q3,2018Q3,-0.3220312500000001,5.399449466259544
2018Q4,2018Q4,-0.09046153846153841,5.54393656133923
2019Q1,2019Q1,1.0812068965517239,6.502819922072191
2019Q2,2019Q2,-0.7160655737704918,3.304455214145756
2019Q3,2019Q3,-0.07569230769230774,3.4265201777964407
2019Q4,2019Q4,-0.05303030303030306,2.6510996091299805
2020Q1,2020Q1,0.135593220338983,1.8747342535230307
2020Q2,2020Q2,-0.2521666666666667,1.4314779510330518
2020Q3,2020Q3,0.0,0.0
2020Q4,2020Q4,-0.6992424242424243,3.39821143481552
2021Q1,2021Q1,0.5049999999999999,5.261050608839637
2021Q2,2021Q2,-0.3111666666666666,4.100988343738644
2021Q3,2021Q3,0.3533870967741935,3.892088631220183
2021Q4,2021Q4,0.7749230769230768,4.933117080975819
2022Q1,2022Q1,-0.04879310344827599,4.279165797366949
2022Q2,2022Q2,-0.7603333333333332,3.638926069303017
2022Q3,2022Q3,0.001093750000000053,4.068380246774048
