quarter,s,ln_s
2010Q4,1.9999979526975817,0.37740857025528407
2011Q1,0.26776479124545566,0.02278814487454195
2011Q2,0.0,0.0
2011Q3,0.0,0.0
2011Q4,0.0,0.0
2012Q1,0.26727076332039396,0.02085249874950251
2012Q2,0.5074537878374332,0.026886380737009823
2012Q3,0.34289698571767685,0.025940972209856927
2012Q4,0.572746191971901,0.04708257900758162
2013Q1,0.5643472344027773,0.03907703435721321
2013Q2,0.22620144926653923,0.013990161589713593
2013Q3,0.4546320633992927,0.05507848668684241
2013Q4,0.31374175391321146,0.023984403883164588
2014Q1,0.2068444951603379,0.01415710337898434
2014Q2,0.5071966565238516,0.03777611849888742
2014Q3,0.14050056393358917,0.010635402948639268
2014Q4,0.5981167974046786,0.09528860737178493
2015Q1,0.23136942894304524,0.0356477501019712
2015Q2,0.11122890643489333,0.009062837426008564
2015Q3,0.06124473724158069,0.013520444099989017
2015Q4,0.15566327289208254,0.022202833188807617
2016Q1,0.3331896978191468,0.02432817293888227
2016Q2,1.3097881429514606,0.08606357211534427
2016Q3,1.21741370070388,0.08496470472395844
2016Q4,0.8561521547762427,0.055272819490758164
2017Q1,0.45224455880442566,0.018084483353967416
2017Q2,0.7924720944786215,0.05403687688561016
2017Q3,0.7756538819670744,0.06097292743981823
2017Q4,0.7640199703504698,0.07631014955960955
2018Q1,0.5825065968948298,0.04722515172975291
2018Q2,1.1258635992570547,0.15097913821978512
2018Q3,1.0033811734487788,0.15778024755845685
2018Q4,0.6428084370588539,0.11862682436081283
2019Q1,0.13675899729359053,0.023922130402403947
2019Q2,0.15962099161631577,0.01848792368700097
2019Q3,0.6165437020664619,0.0897610224240005
2019Q4,0.6575863794484178,0.11530466881375552
2020Q1,0.6234944594217676,0.1142100251432499
2020Q2,0.441397189431712,0.07105480761962202
2020Q3,0.1281551516927583,0.021315876551453068
2020Q4,0.11048141357056245,0.012388577236012888
2021Q1,0.8263149679420724,0.08677956661292786
2021Q2,0.9352428860303796,0.0841047315118006
2021Q3,1.0127617761356928,0.07942716010617262
2021Q4,1.0071631802583443,0.06905986361000375
2022Q1,0.8898277581344449,0.06193943137061053
2022Q2,0.8596754596449423,0.06502945337564323
2022Q3,0.6185041546450772,0.05088488302718141
