,date,quarter,price,shares_est,lev,market_cap
0,2010-12-31,2010Q4,41.0,3000044.0179593274,0.3795652297676398,123001804736
1,2011-03-31,2011Q1,18.9,3000000.0,0.3841053866689745,56700000000
2,2011-06-30,2011Q2,14.5,3000028.769527317,0.2748198818129859,43500417158
3,2011-09-30,2011Q3,16.5,3000025.8966722777,0.223682357355119,49500427295
4,2011-12-30,2011Q4,40.7,3899957.594176267,0.3746082815789452,158728274083
5,2012-03-30,2012Q1,32.4,3900043.418930654,0.4125942376631654,126361406773
6,2012-06-29,2012Q2,38.0,3900038.3484596703,0.2115630598919601,148201457241
7,2012-09-28,2012Q3,34.5,3899977.066474462,0.1617975301421834,134549208793
8,2012-12-28,2012Q4,22.7,3900059.008043728,0.3110650256967965,88531339483
9,2013-03-29,2013Q1,18.0,5070030.448020878,0.3507984873224109,91260548064
10,2013-06-28,2013Q2,17.2,5070087.757270473,0.2382968142844662,87205509425
11,2013-09-26,2013Q3,15.0,5069962.97439062,0.0611367430318629,76049444616
12,2013-12-31,2013Q4,16.2,5069930.903025971,0.2230424211884981,82132880629
13,2014-03-31,2014Q1,16.7,5070091.233637446,0.3709576591174024,84670523602
14,2014-06-30,2014Q2,15.7,5069891.554948339,0.3262563030776773,79597297413
15,2014-09-30,2014Q3,16.7,5070073.506756459,0.1575698612802333,84670227563
16,2014-12-31,2014Q4,13.5,5070088.105726873,0.1767453492364424,68446189427
17,2015-03-31,2015Q1,13.9,5070076.502732241,0.4339492774884362,70474063388
18,2015-06-30,2015Q2,15.4,5069980.353634577,0.2158505963825329,78077697446
19,2015-09-30,2015Q3,17.5,5069902.990139327,0.0942314269212068,88723302327
20,2015-12-31,2015Q4,15.5,5070030.774086641,0.1612273660220398,78585476998
21,2016-03-31,2016Q1,22.0,5070040.967358266,0.1983408895337104,111540901282
22,2016-06-30,2016Q2,70.5,5070074.875506037,0.0446807071372977,357440278723
23,2016-09-30,2016Q3,62.5,5070074.875506037,0.0446807071372977,316879679719
24,2016-12-30,2016Q4,42.5,5069923.47586407,0.0329625476766242,215471747724
25,2017-03-31,2017Q1,40.0,5069923.47586407,0.0329625476766242,202796939035
26,2017-06-30,2017Q2,46.5,5070108.157021589,0.2984969605460244,235760029302
27,2017-09-29,2017Q3,40.1,5070060.061067678,0.4280100979751216,203309408449
28,2017-12-29,2017Q4,28.7,5069995.024050423,0.5306336779129369,145508857190
29,2018-03-30,2018Q1,19.0,5070028.497949538,0.5375001964413088,96330541461
30,2018-06-29,2018Q2,22.9,5069942.761412816,0.6275826337494709,116101689236
31,2018-09-28,2018Q3,18.5,5070091.58366201,0.6259546110508084,93796694298
32,2018-12-28,2018Q4,16.8,5069928.000789032,0.6983109059391917,85174790413
33,2019-03-29,2019Q1,23.8,5070016.122133386,0.6601951581450022,120666383707
34,2019-06-28,2019Q2,19.9,5070005.56118944,0.5469334642570934,100893110668
35,2019-09-30,2019Q3,9.9,5070044.427639663,0.6067044689787978,50193439834
36,2019-12-31,2019Q4,8.9,5070035.033587246,0.5819649959136358,45123311799
37,2020-03-31,2020Q1,8.7,5070076.559700277,0.5105823584021034,44109666069
38,2020-06-30,2020Q2,10.1,5070005.142710208,0.5023394177091062,51207051941
39,2020-09-30,2020Q3,11.0,5070060.225525372,0.608070090517196,55770662481
40,2020-12-31,2020Q4,14.0,5070023.6285842005,0.6019648182404741,70980330800
41,2021-03-31,2021Q1,18.8,5069983.805925126,0.604255634059322,95315695551
42,2021-06-30,2021Q2,15.0,5069938.6890841285,0.6105288443214473,76049080336
43,2021-09-30,2021Q3,20.7,5070024.647664792,0.6416936496087594,104949510207
44,2021-12-31,2021Q4,22.4,5069979.1802616455,0.628831221171095,113567533638
45,2022-03-31,2022Q1,20.9,5069960.253384673,0.5951735101132276,105962169296
46,2022-06-30,2022Q2,16.9,5070013.990362195,0.6063575805406586,85683236437
