,quarter,roa
0,2007Q4,10.45
1,2008Q1,2.97
2,2008Q2,2.29
3,2008Q3,3.31
4,2008Q4,4.57
5,2009Q1,4.58
6,2009Q2,0.0
7,2009Q3,2.98
8,2009Q4,6.45
9,2010Q1,2.97
10,2010Q2,2.73
11,2010Q3,4.25
12,2010Q4,5.44
13,2011Q1,3.13
14,2011Q2,2.01
15,2011Q3,3.3
16,2011Q4,1.66
17,2012Q1,1.69
18,2012Q2,3.1
19,2012Q3,4.34
20,2012Q4,3.46
21,2013Q1,2.7
22,2013Q2,1.71
23,2013Q3,2.57
24,2013Q4,7.25
25,2014Q1,3.45
26,2014Q2,0.74
27,2014Q3,2.3
28,2014Q4,4.14
29,2015Q1,2.42
30,2015Q2,2.0
31,2015Q3,3.26
32,2015Q4,4.23
33,2016Q1,1.65
34,2016Q2,1.8
35,2016Q3,1.09
36,2016Q4,4.07
37,2017Q1,1.68
38,2017Q2,1.33
39,2017Q3,1.1
40,2017Q4,4.01
41,2018Q1,1.55
42,2018Q2,0.06
43,2018Q3,4.67
44,2018Q4,0.32
45,2019Q1,1.22
46,2019Q2,1.09
47,2019Q3,4.23
48,2019Q4,1.64
49,2020Q1,0.59
50,2020Q2,0.43
51,2020Q3,3.14
52,2020Q4,0.8
53,2021Q1,-0.31
54,2021Q2,-0.91
55,2021Q3,2.31
56,2021Q4,0.53
57,2022Q1,-1.3
