,date,quarter,price,shares_est,market_cap
0,2008-03-31,2008Q1,23.0,9770326.059482686,224717499368
1,2008-06-30,2008Q2,15.0,10743369.207907416,161150538119
2,2008-09-30,2008Q3,17.1,10743168.681029951,183708184446
3,2008-12-31,2008Q4,12.2,10743057.477627087,131065301227
4,2009-03-31,2009Q1,14.9,10743219.164521877,160073965551
5,2009-06-30,2009Q2,14.5,8400219.398482494,121803181278
6,2009-09-30,2009Q3,16.5,10743149.049937936,177261959324
7,2009-12-31,2009Q4,14.2,10743157.29966552,152552833655
8,2010-03-31,2010Q1,14.5,10743136.363636363,155775477273
9,2010-06-30,2010Q2,21.9,10673007.03261434,233738854014
10,2010-09-30,2010Q3,16.7,11810402.1614881,197233716097
11,2010-12-31,2010Q4,13.4,11677047.289504036,156472433679
12,2011-03-31,2011Q1,11.8,11810518.214468958,139364114931
13,2011-06-30,2011Q2,9.7,12376862.943591474,120055570553
14,2011-09-30,2011Q3,9.1,12376798.459272686,112628865979
15,2011-12-30,2011Q4,7.6,12376566.08434798,94061902241
16,2012-03-30,2012Q1,7.6,12376349.765258215,94060258216
17,2012-06-29,2012Q2,7.4,12831977.80720005,94956635773
18,2012-09-28,2012Q3,6.9,12831697.495910406,88538712722
19,2012-12-28,2012Q4,6.2,12831826.741996234,79557325800
20,2013-03-29,2013Q1,6.3,12831418.597270709,80837937163
21,2013-06-28,2013Q2,5.8,12831217.426165976,74421061072
22,2013-09-30,2013Q3,5.6,12831005.39344489,71853630203
23,2013-12-31,2013Q4,6.8,12831331.191507194,87253052102
24,2014-03-31,2014Q1,7.5,12831317.06650263,96234877999
25,2014-06-30,2014Q2,8.7,12831469.810937185,111633787355
26,2014-09-30,2014Q3,8.0,15199506.80136823,121596054411
27,2014-12-31,2014Q4,7.8,15199607.996863974,118556942376
28,2015-03-31,2015Q1,7.0,15199552.0889644,106396864623
29,2015-06-30,2015Q2,8.0,15199815.696513591,121598525572
30,2015-09-30,2015Q3,7.5,15199484.16216652,113996131216
31,2015-12-31,2015Q4,7.4,15199934.848114667,112479517876
32,2016-03-31,2016Q1,7.4,15198835.139944991,112471380036
33,2016-06-30,2016Q2,7.6,15199172.106352491,115513708008
34,2016-09-30,2016Q3,8.0,15199388.231506078,121595105852
35,2016-12-30,2016Q4,7.9,14210143.863769818,112260136524
36,2017-03-31,2017Q1,7.1,14210110.813355545,100891786775
37,2017-06-30,2017Q2,6.06,14210688.836104512,86116774347
38,2017-09-29,2017Q3,7.2,14209829.26440083,102310770704
39,2017-12-29,2017Q4,6.35,14210628.394103955,90237490303
40,2018-03-30,2018Q1,5.6,14209920.711661188,79575555985
41,2018-06-29,2018Q2,7.7,14210202.566550003,109418559762
42,2018-09-28,2018Q3,6.45,14209629.364795614,91652109403
43,2018-12-28,2018Q4,5.11,14210333.50176857,72614804194
44,2019-03-29,2019Q1,5.1,14209620.698317006,72469065561
45,2019-06-28,2019Q2,4.68,14209757.30559683,66501664190
46,2019-09-30,2019Q3,4.55,14210026.448665544,64655620341
47,2019-12-31,2019Q4,3.78,14210777.870713348,53716740351
48,2020-03-31,2020Q1,3.72,14210017.678255746,52861265763
49,2020-06-30,2020Q2,3.9,15199694.539900726,59278808706
50,2020-09-30,2020Q3,5.15,14210239.393221142,73182732875
51,2020-12-31,2020Q4,5.5,14210272.11685711,78156496643
52,2021-03-31,2021Q1,6.59,14209511.568123393,93640681234
53,2021-06-30,2021Q2,5.9,14210932.105868816,83844499425
54,2021-09-30,2021Q3,6.26,14209727.492238702,88952894101
55,2021-12-31,2021Q4,9.4,14209967.924993832,133573698495
56,2022-03-31,2022Q1,11.6,14209471.766848816,164829872495
57,2022-06-30,2022Q2,7.18,14210539.008802604,102031670083
