,date,quarter,price,shares_est,market_cap
0,2012-12-28,2012Q4,14.4,10000193.386192229,144002784761
1,2013-03-29,2013Q1,12.8,9999807.32177264,127997533719
2,2013-06-28,2013Q2,7.3,9999619.2289386,72997220371
3,2013-09-30,2013Q3,4.7,10000000.0,47000000000
4,2013-12-31,2013Q4,5.3,9999811.035525322,52998998488
5,2014-03-31,2014Q1,6.6,9999816.833043318,65998791098
6,2014-06-30,2014Q2,9.1,9999913.554633472,90999213347
7,2014-09-30,2014Q3,9.4,10300061.614294516,96820579174
8,2014-12-31,2014Q4,29.0,15505824.811027125,449668919520
9,2015-03-31,2015Q1,17.5,15506273.764258554,271359790875
10,2015-06-30,2015Q2,10.1,15506190.56163646,156612524673
11,2015-09-30,2015Q3,8.4,23843915.09871165,200288886829
12,2015-12-31,2015Q4,5.7,23844006.26554869,135910835714
13,2016-03-31,2016Q1,7.5,23842434.846670963,178818261350
14,2016-06-30,2016Q2,6.2,23843887.087545294,147832099943
15,2016-09-30,2016Q3,3.5,23842349.304482225,83448222566
16,2016-12-30,2016Q4,3.0,23843237.50723519,71529712522
17,2017-03-31,2017Q1,3.2,23843725.943033103,76299923018
18,2017-06-30,2017Q2,3.2,23844340.074762773,76301888239
19,2017-09-29,2017Q3,3.5,23842180.637769718,83447632232
20,2017-12-29,2017Q4,3.0,23844189.13786555,71532567414
21,2018-03-30,2018Q1,3.0,23843898.272917066,71531694819
22,2018-06-29,2018Q2,3.5,23843526.016941264,83452341059
23,2018-09-28,2018Q3,3.6,23843490.30470914,85836565097
24,2018-12-28,2018Q4,3.4,23842280.328929134,81063753118
25,2019-03-29,2019Q1,3.1,23843512.15890106,73914887693
26,2019-06-28,2019Q2,2.7,23842524.056254625,64374814952
27,2019-09-30,2019Q3,2.4,23843585.23725835,57224604569
28,2019-12-31,2019Q4,2.0,23843256.715591248,47686513431
29,2020-03-31,2020Q1,2.2,23843611.52141802,52455945347
30,2020-06-30,2020Q2,2.4,22124355.95144529,53098454283
31,2020-09-30,2020Q3,2.4,22122920.1149926,53095008276
32,2020-12-31,2020Q4,3.1,22123405.36318667,68582556626
33,2021-03-31,2021Q1,6.9,22124211.254213847,152657057654
34,2021-06-30,2021Q2,4.9,23843958.04833561,116835394437
35,2021-09-30,2021Q3,8.3,23842876.404494382,197895874157
36,2021-12-31,2021Q4,9.9,23843780.30503394,236053425020
37,2022-03-31,2022Q1,9.0,31842413.32733003,286581719946
38,2022-06-30,2022Q2,4.3,31844390.067065436,136930877288
